                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     26,                 7.1012,                 53.091,                 3.9428,                      0,                      0,                      0,                      0,                0.38113,                 87.877,                0.21652,             0.00038237,             0.00038237,             0.00038237
                     27,                  6.417,                 90.116,                 3.4644,                      0,                      0,                      0,                      0,                0.38975,                 87.009,                0.22085,             0.00039623,             0.00039623,             0.00039623
                     28,                 3.8179,                 85.869,                  1.995,                      0,                      0,                      0,                      0,                0.38975,                 87.009,                0.22085,             0.00040999,             0.00040999,             0.00040999
                     29,                 6.9816,                 89.306,                 3.7107,                      0,                      0,                      0,                      0,                 0.4022,                  85.69,                0.22709,             0.00042363,             0.00042363,             0.00042363
                     30,                 2.9554,                 83.888,                 1.5271,                      0,                      0,                      0,                      0,                 0.4022,                  85.69,                0.22709,             0.00043717,             0.00043717,             0.00043717
                     31,                 7.1663,                 75.374,                 3.8439,                      0,                      0,                      0,                      0,                0.41949,                 84.056,                 0.2357,             0.00045059,             0.00045059,             0.00045059
                     32,                0.17008,                 81.199,                0.08375,                      0,                      0,                      0,                      0,                0.41949,                 84.056,                 0.2357,              0.0004639,              0.0004639,              0.0004639
                     33,                 6.9292,                 36.163,                 3.6562,                      0,                      0,                      0,                      0,                 0.4467,                 82.294,                 0.2492,             0.00047711,             0.00047711,             0.00047711
                     34,                 1.7748,                  81.35,                0.87158,                      0,                      0,                      0,                      0,                 0.4467,                 82.294,                 0.2492,              0.0004902,              0.0004902,              0.0004902
                     35,                  7.142,                 66.021,                 3.4643,                      0,                      0,                      0,                      0,                0.48823,                 80.024,                0.26967,             0.00050319,             0.00050319,             0.00050319
                     36,                 6.9584,                 28.372,                 3.3549,                      0,                      0,                      0,                      0,                0.48823,                 80.024,                0.26967,             0.00051606,             0.00051606,             0.00051606
                     37,                 7.0558,                 35.529,                 3.3807,                      0,                      0,                      0,                      0,                 0.5581,                 77.513,                 0.3039,             0.00052883,             0.00052883,             0.00052883
                     38,                 7.1346,                 16.635,                 3.4293,                      0,                      0,                      0,                      0,                 0.5581,                 77.513,                 0.3039,             0.00054148,             0.00054148,             0.00054148
                     39,                 7.0981,                  57.37,                 3.8747,                      0,                      0,                      0,                      0,                0.64514,                 75.074,                0.34597,             0.00055402,             0.00055402,             0.00055402
                     40,                 7.0595,                 49.831,                 3.3511,                      0,                      0,                      0,                      0,                0.64514,                 75.074,                0.34597,             0.00056646,             0.00056646,             0.00056646
                     41,                0.31736,                 77.206,                0.16307,                      0,                      0,                      0,                      0,                 0.7635,                 72.596,                0.40243,             0.00057878,             0.00057878,             0.00057878
                     42,                 6.9039,                 56.681,                 3.1857,                      0,                      0,                      0,                      0,                 0.7635,                 72.596,                0.40243,               0.000591,               0.000591,               0.000591
                     43,                 7.0349,                 28.383,                 3.1968,                      0,                      0,                      0,                      0,                0.89279,                 69.892,                0.46321,              0.0006031,              0.0006031,              0.0006031
                     44,                 6.7165,                 12.533,                 3.2231,                      0,                      0,                      0,                      0,                0.89279,                 69.892,                0.46321,             0.00061509,             0.00061509,             0.00061509
                     45,                 6.8129,                 14.523,                 2.9956,                      0,                      0,                      0,                      0,                 1.0076,                 67.649,                0.51684,             0.00062698,             0.00062698,             0.00062698
                     46,                 6.7591,                 20.303,                 2.9759,                      0,                      0,                      0,                      0,                 1.0076,                 67.649,                0.51684,             0.00063875,             0.00063875,             0.00063875
                     47,                 6.8642,                 21.227,                 2.8346,                      0,                      0,                      0,                      0,                 1.1804,                 65.832,                0.59695,             0.00065042,             0.00065042,             0.00065042
                     48,                 6.7094,                 16.361,                  2.696,                      0,                      0,                      0,                      0,                 1.1804,                 65.832,                0.59695,             0.00066197,             0.00066197,             0.00066197
                     49,                 5.4159,                   7.51,                 2.4467,                      0,                      0,                      0,                      0,                  1.141,                 65.493,                 0.5788,             0.00067341,             0.00067341,             0.00067341
                     50,                 6.3922,                 13.515,                 2.7326,                      0,                      0,                      0,                      0,                  1.141,                 65.493,                 0.5788,             0.00068475,             0.00068475,             0.00068475
                     51,                  4.969,                 6.2436,                 2.3928,                      0,                      0,                      0,                      0,                0.77901,                 63.749,                0.40882,             0.00069597,             0.00069597,             0.00069597
                     52,                 5.6276,                 7.2659,                 2.5892,                      0,                      0,                      0,                      0,                0.77901,                 63.749,                0.40882,             0.00070709,             0.00070709,             0.00070709
                     53,                 5.3373,                 5.7736,                 2.3915,                      0,                      0,                      0,                      0,                0.77901,                 63.749,                0.40882,             0.00071809,             0.00071809,             0.00071809
                     54,                 5.8776,                 14.711,                 3.0544,                      0,                      0,                      0,                      0,                 0.7067,                 62.936,                0.37473,             0.00072898,             0.00072898,             0.00072898
                     55,                 4.3175,                 6.0727,                 2.5736,                      0,                      0,                      0,                      0,                 0.7067,                 62.936,                0.37473,             0.00073977,             0.00073977,             0.00073977
                     56,                 4.7694,                 5.8171,                 2.4825,                      0,                      0,                      0,                      0,                 0.7067,                 62.936,                0.37473,             0.00075044,             0.00075044,             0.00075044
                     57,                  5.614,                  7.354,                 2.6712,                      0,                      0,                      0,                      0,                0.70811,                 62.614,                0.37595,             0.00076101,             0.00076101,             0.00076101
                     58,                 5.2831,                  7.872,                 2.1745,                      0,                      0,                      0,                      0,                0.70811,                 62.614,                0.37595,             0.00077146,             0.00077146,             0.00077146
                     59,                 5.3477,                 8.4811,                 2.5201,                      0,                      0,                      0,                      0,                0.70811,                 62.614,                0.37595,              0.0007818,              0.0007818,              0.0007818
                     60,                 4.5137,                 5.2315,                  2.342,                      0,                      0,                      0,                      0,                0.88286,                 63.565,                0.46055,             0.00079204,             0.00079204,             0.00079204
                     61,                 5.7742,                 7.0305,                 2.3237,                      0,                      0,                      0,                      0,                0.88286,                 63.565,                0.46055,             0.00080216,             0.00080216,             0.00080216
                     62,                 5.4319,                 6.1068,                 2.3131,                      0,                      0,                      0,                      0,                0.88286,                 63.565,                0.46055,             0.00081217,             0.00081217,             0.00081217
                     63,                 5.5893,                 5.4943,                 2.2979,                      0,                      0,                      0,                      0,                0.76291,                 62.135,                0.40393,             0.00082208,             0.00082208,             0.00082208
                     64,                 5.0709,                 6.0616,                 2.1013,                      0,                      0,                      0,                      0,                0.76291,                 62.135,                0.40393,             0.00083187,             0.00083187,             0.00083187
                     65,                 4.5317,                 5.5724,                 2.1707,                      0,                      0,                      0,                      0,                0.76291,                 62.135,                0.40393,             0.00084155,             0.00084155,             0.00084155
                     66,                 4.4028,                 4.4123,                 2.1261,                      0,                      0,                      0,                      0,                0.37876,                 56.516,                0.21365,             0.00085113,             0.00085113,             0.00085113
                     67,                 4.9914,                 5.2796,                 2.0234,                      0,                      0,                      0,                      0,                0.37876,                 56.516,                0.21365,             0.00086059,             0.00086059,             0.00086059
                     68,                 4.8447,                 4.5671,                 1.9865,                      0,                      0,                      0,                      0,                0.37876,                 56.516,                0.21365,             0.00086995,             0.00086995,             0.00086995
                     69,                  4.578,                 4.5691,                 2.0465,                      0,                      0,                      0,                      0,                0.19416,                 50.906,                0.11592,             0.00087919,             0.00087919,             0.00087919
                     70,                 4.6416,                 4.4768,                 2.0611,                      0,                      0,                      0,                      0,                0.19416,                 50.906,                0.11592,             0.00088832,             0.00088832,             0.00088832
                     71,                 5.2536,                  4.671,                 2.1697,                      0,                      0,                      0,                      0,                0.19416,                 50.906,                0.11592,             0.00089735,             0.00089735,             0.00089735
                     72,                 4.8669,                 4.6915,                 1.8304,                      0,                      0,                      0,                      0,                0.09896,                 46.101,                0.06217,             0.00090626,             0.00090626,             0.00090626
                     73,                 4.7423,                 4.1204,                 1.9629,                      0,                      0,                      0,                      0,                0.09896,                 46.101,                0.06217,             0.00091506,             0.00091506,             0.00091506
                     74,                 4.5596,                   3.78,                 1.8706,                      0,                      0,                      0,                      0,                0.09896,                 46.101,                0.06217,             0.00092376,             0.00092376,             0.00092376
                     75,                 4.5678,                 4.0576,                 1.8101,                      0,                      0,                      0,                      0,                0.05438,                 42.975,                0.03555,             0.00093234,             0.00093234,             0.00093234
                     76,                 4.5619,                 3.9741,                 1.9192,                      0,                      0,                      0,                      0,                0.05438,                 42.975,                0.03555,             0.00094081,             0.00094081,             0.00094081
                     77,                 4.4013,                 3.8278,                 1.9539,                      0,                      0,                      0,                      0,                0.05438,                 42.975,                0.03555,             0.00094918,             0.00094918,             0.00094918
                     78,                 4.0278,                  3.796,                 1.9238,                      0,                      0,                      0,                      0,                0.02715,                 41.216,                 0.0188,             0.00095743,             0.00095743,             0.00095743
                     79,                 4.5256,                 4.0062,                 1.9986,                      0,                      0,                      0,                      0,                0.02715,                 41.216,                 0.0188,             0.00096557,             0.00096557,             0.00096557
                     80,                 4.3005,                 3.5947,                 1.9355,                      0,                      0,                      0,                      0,                0.02715,                 41.216,                 0.0188,             0.00097361,             0.00097361,             0.00097361
                     81,                 5.6884,                 4.8599,                 2.4458,                      0,                      0,                      0,                      0,                0.02179,                 41.335,                0.01548,             0.00098153,             0.00098153,             0.00098153
                     82,                 4.7016,                 3.4306,                 1.8816,                      0,                      0,                      0,                      0,                0.02179,                 41.335,                0.01548,             0.00098934,             0.00098934,             0.00098934
                     83,                 4.5689,                 3.2622,                 1.8692,                      0,                      0,                      0,                      0,                0.02179,                 41.335,                0.01548,             0.00099705,             0.00099705,             0.00099705
                     84,                 4.7011,                 3.5422,                 2.0555,                      0,                      0,                      0,                      0,                0.03449,                 41.833,                0.02329,              0.0010046,              0.0010046,              0.0010046
                     85,                 4.2967,                 3.4126,                 1.5439,                      0,                      0,                      0,                      0,                0.03449,                 41.833,                0.02329,              0.0010121,              0.0010121,              0.0010121
                     86,                 4.1566,                 3.2161,                 1.7427,                      0,                      0,                      0,                      0,                0.03449,                 41.833,                0.02329,              0.0010195,              0.0010195,              0.0010195
                     87,                 4.2458,                 3.0135,                 1.7827,                      0,                      0,                      0,                      0,                0.03449,                 41.833,                0.02329,              0.0010268,              0.0010268,              0.0010268
                     88,                 4.8076,                 3.5448,                 2.0091,                      0,                      0,                      0,                      0,                0.11088,                 43.698,                0.06695,              0.0010339,              0.0010339,              0.0010339
                     89,                 3.8814,                 2.8689,                 1.4846,                      0,                      0,                      0,                      0,                0.11088,                 43.698,                0.06695,               0.001041,               0.001041,               0.001041
                     90,                 4.5017,                 3.1431,                 1.4792,                      0,                      0,                      0,                      0,                0.11088,                 43.698,                0.06695,              0.0010479,              0.0010479,              0.0010479
                     91,                 5.0551,                 3.2491,                 2.0215,                      0,                      0,                      0,                      0,                0.11088,                 43.698,                0.06695,              0.0010547,              0.0010547,              0.0010547
                     92,                 4.2474,                 3.1012,                 1.6728,                      0,                      0,                      0,                      0,                0.22591,                 44.978,                0.12808,              0.0010614,              0.0010614,              0.0010614
                     93,                 4.1002,                 2.8419,                 1.6005,                      0,                      0,                      0,                      0,                0.22591,                 44.978,                0.12808,               0.001068,               0.001068,               0.001068
                     94,                 4.2089,                 2.9806,                 1.5135,                      0,                      0,                      0,                      0,                0.22591,                 44.978,                0.12808,              0.0010745,              0.0010745,              0.0010745
                     95,                 4.5094,                  3.031,                 1.6093,                      0,                      0,                      0,                      0,                0.22591,                 44.978,                0.12808,              0.0010809,              0.0010809,              0.0010809
                     96,                 3.9833,                 3.0895,                 1.5642,                      0,                      0,                      0,                      0,                0.35392,                 45.912,                0.19238,              0.0010872,              0.0010872,              0.0010872
                     97,                 4.0377,                 2.8007,                 1.4014,                      0,                      0,                      0,                      0,                0.35392,                 45.912,                0.19238,              0.0010933,              0.0010933,              0.0010933
                     98,                 4.3653,                 3.0021,                 1.5901,                      0,                      0,                      0,                      0,                0.35392,                 45.912,                0.19238,              0.0010994,              0.0010994,              0.0010994
                     99,                 4.5209,                 2.7401,                 1.5795,                      0,                      0,                      0,                      0,                0.35392,                 45.912,                0.19238,              0.0011053,              0.0011053,              0.0011053
                    100,                 4.6418,                 3.0283,                 1.5574,                      0,                      0,                      0,                      0,                 1.1157,                 46.815,                0.48262,              0.0011112,              0.0011112,              0.0011112
                    101,                 4.4593,                 2.8934,                 1.4203,                      0,                      0,                      0,                      0,                 1.1157,                 46.815,                0.48262,              0.0011169,              0.0011169,              0.0011169
                    102,                 4.2525,                 2.6697,                 1.4498,                      0,                      0,                      0,                      0,                 1.1157,                 46.815,                0.48262,              0.0011114,              0.0011114,              0.0011114
                    103,                 3.9186,                  2.669,                 1.4096,                      0,                      0,                      0,                      0,                 1.1157,                 46.815,                0.48262,              0.0011059,              0.0011059,              0.0011059
                    104,                 4.3536,                 3.0368,                 1.5788,                      0,                      0,                      0,                      0,                 6.0103,                 11.996,                 1.9006,              0.0011004,              0.0011004,              0.0011004
                    105,                 3.9521,                 2.5204,                 1.3527,                      0,                      0,                      0,                      0,                 6.0103,                 11.996,                 1.9006,              0.0010949,              0.0010949,              0.0010949
                    106,                 3.9164,                  2.661,                 1.4002,                      0,                      0,                      0,                      0,                 6.0103,                 11.996,                 1.9006,              0.0010894,              0.0010894,              0.0010894
                    107,                 4.1027,                  2.661,                 1.3173,                      0,                      0,                      0,                      0,                 6.0103,                 11.996,                 1.9006,              0.0010839,              0.0010839,              0.0010839
                    108,                 4.0444,                 2.7944,                 1.7063,                0.00819,                 0.0251,                0.00755,                0.00218,                 3.8926,                 4.4481,                 1.4871,              0.0010784,              0.0010784,              0.0010784
                    109,                 4.0798,                 2.6058,                 1.3774,                0.00819,                 0.0251,                0.00755,                0.00218,                 3.8926,                 4.4481,                 1.4871,              0.0010729,              0.0010729,              0.0010729
                    110,                 4.2033,                 2.5652,                 1.3771,                0.00819,                 0.0251,                0.00755,                0.00218,                 3.8926,                 4.4481,                 1.4871,              0.0010674,              0.0010674,              0.0010674
                    111,                 4.2385,                 2.5771,                 1.3741,                0.00819,                 0.0251,                0.00755,                0.00218,                 3.8926,                 4.4481,                 1.4871,              0.0010619,              0.0010619,              0.0010619
                    112,                 4.1754,                 2.5357,                 1.3246,                0.01261,                 0.0469,                0.01422,                0.00402,                 4.0915,                 3.5103,                 1.4607,              0.0010564,              0.0010564,              0.0010564
                    113,                 4.4262,                 2.6469,                  1.324,                0.01261,                 0.0469,                0.01422,                0.00402,                 4.0915,                 3.5103,                 1.4607,              0.0010509,              0.0010509,              0.0010509
                    114,                 4.1712,                 2.5477,                  1.454,                0.01261,                 0.0469,                0.01422,                0.00402,                 4.0915,                 3.5103,                 1.4607,              0.0010454,              0.0010454,              0.0010454
                    115,                 4.1803,                 2.5982,                 1.4933,                0.01261,                 0.0469,                0.01422,                0.00402,                 4.0915,                 3.5103,                 1.4607,              0.0010399,              0.0010399,              0.0010399
                    116,                 4.4113,                 2.6493,                  1.489,                0.07365,                0.02969,                0.02195,                0.00571,                 4.1243,                 3.0153,                 1.3828,              0.0010344,              0.0010344,              0.0010344
                    117,                 3.9525,                 2.5901,                 1.3435,                0.07365,                0.02969,                0.02195,                0.00571,                 4.1243,                 3.0153,                 1.3828,              0.0010289,              0.0010289,              0.0010289
                    118,                 4.7424,                 2.4232,                  1.364,                0.07365,                0.02969,                0.02195,                0.00571,                 4.1243,                 3.0153,                 1.3828,              0.0010234,              0.0010234,              0.0010234
                    119,                 4.2333,                 2.5576,                  1.426,                0.07365,                0.02969,                0.02195,                0.00571,                 4.1243,                 3.0153,                 1.3828,              0.0010179,              0.0010179,              0.0010179
                    120,                 4.4098,                 2.4294,                 1.4564,                0.05098,                0.06612,                0.02522,                0.00603,                 4.1733,                  3.037,                 1.3401,              0.0010124,              0.0010124,              0.0010124
                    121,                 3.9125,                 2.2643,                 1.2556,                0.05098,                0.06612,                0.02522,                0.00603,                 4.1733,                  3.037,                 1.3401,              0.0010069,              0.0010069,              0.0010069
                    122,                 4.0031,                 2.2707,                 1.2417,                0.05098,                0.06612,                0.02522,                0.00603,                 4.1733,                  3.037,                 1.3401,              0.0010014,              0.0010014,              0.0010014
                    123,                 4.2854,                 2.4581,                   1.41,                0.05098,                0.06612,                0.02522,                0.00603,                 4.1733,                  3.037,                 1.3401,             0.00099587,             0.00099587,             0.00099587
                    124,                 4.1954,                 2.4296,                 1.3636,                0.05084,                0.10326,                0.02211,                0.00525,                  4.056,                 3.1208,                 1.2836,             0.00099036,             0.00099036,             0.00099036
                    125,                 4.3682,                 2.8311,                 1.3194,                0.05084,                0.10326,                0.02211,                0.00525,                  4.056,                 3.1208,                 1.2836,             0.00098486,             0.00098486,             0.00098486
                    126,                 4.1053,                 2.3931,                 1.3274,                0.05084,                0.10326,                0.02211,                0.00525,                  4.056,                 3.1208,                 1.2836,             0.00097936,             0.00097936,             0.00097936
                    127,                 4.1367,                 2.4508,                 1.3475,                0.05084,                0.10326,                0.02211,                0.00525,                  4.056,                 3.1208,                 1.2836,             0.00097386,             0.00097386,             0.00097386
                    128,                 4.4388,                 2.3065,                 1.2526,                0.04703,                 0.1219,                0.02078,                0.00544,                 4.0435,                 3.0613,                 1.2693,             0.00096836,             0.00096836,             0.00096836
                    129,                 4.0469,                 2.5349,                 1.5413,                0.04703,                 0.1219,                0.02078,                0.00544,                 4.0435,                 3.0613,                 1.2693,             0.00096286,             0.00096286,             0.00096286
                    130,                 3.9093,                  2.437,                 1.3912,                0.04703,                 0.1219,                0.02078,                0.00544,                 4.0435,                 3.0613,                 1.2693,             0.00095736,             0.00095736,             0.00095736
                    131,                 4.0981,                 2.2519,                 1.2463,                0.04703,                 0.1219,                0.02078,                0.00544,                 4.0435,                 3.0613,                 1.2693,             0.00095186,             0.00095186,             0.00095186
                    132,                 4.1091,                 2.3248,                 1.2955,                0.05108,                0.13639,                0.02729,                0.00711,                  3.962,                 2.9253,                 1.2491,             0.00094636,             0.00094636,             0.00094636
                    133,                 3.9709,                 2.3599,                 1.3351,                0.05108,                0.13639,                0.02729,                0.00711,                  3.962,                 2.9253,                 1.2491,             0.00094085,             0.00094085,             0.00094085
                    134,                 4.0507,                 2.3665,                 1.3493,                0.05108,                0.13639,                0.02729,                0.00711,                  3.962,                 2.9253,                 1.2491,             0.00093535,             0.00093535,             0.00093535
                    135,                 4.0583,                  2.399,                 1.3407,                0.05108,                0.13639,                0.02729,                0.00711,                  3.962,                 2.9253,                 1.2491,             0.00092985,             0.00092985,             0.00092985
                    136,                 3.9491,                 2.4587,                 1.3116,                0.03981,                 0.1906,                0.02381,                0.00609,                 4.0028,                  3.791,                  1.263,             0.00092435,             0.00092435,             0.00092435
                    137,                 3.9594,                  2.366,                 1.2744,                0.03981,                 0.1906,                0.02381,                0.00609,                 4.0028,                  3.791,                  1.263,             0.00091885,             0.00091885,             0.00091885
                    138,                 3.7028,                 2.2346,                 1.2365,                0.03981,                 0.1906,                0.02381,                0.00609,                 4.0028,                  3.791,                  1.263,             0.00091335,             0.00091335,             0.00091335
                    139,                  4.035,                  2.365,                 1.2588,                0.03981,                 0.1906,                0.02381,                0.00609,                 4.0028,                  3.791,                  1.263,             0.00090785,             0.00090785,             0.00090785
                    140,                  4.399,                 2.4472,                 1.2351,                0.03914,                 0.1797,                0.02317,                0.00638,                 3.9057,                  4.948,                 1.2356,             0.00090235,             0.00090235,             0.00090235
                    141,                 3.8681,                 2.2717,                 1.3184,                0.03914,                 0.1797,                0.02317,                0.00638,                 3.9057,                  4.948,                 1.2356,             0.00089685,             0.00089685,             0.00089685
                    142,                  3.866,                 2.3333,                 1.1978,                0.03914,                 0.1797,                0.02317,                0.00638,                 3.9057,                  4.948,                 1.2356,             0.00089134,             0.00089134,             0.00089134
                    143,                 4.1303,                  2.362,                 1.2934,                0.03914,                 0.1797,                0.02317,                0.00638,                 3.9057,                  4.948,                 1.2356,             0.00088584,             0.00088584,             0.00088584
                    144,                 3.9124,                 2.2015,                  1.321,                0.05098,                0.23362,                0.03307,                0.00831,                 3.8711,                  5.449,                 1.2058,             0.00088034,             0.00088034,             0.00088034
                    145,                 4.0208,                 2.3082,                 1.2683,                0.05098,                0.23362,                0.03307,                0.00831,                 3.8711,                  5.449,                 1.2058,             0.00087484,             0.00087484,             0.00087484
                    146,                 3.9006,                 2.1834,                 1.1942,                0.05098,                0.23362,                0.03307,                0.00831,                 3.8711,                  5.449,                 1.2058,             0.00086934,             0.00086934,             0.00086934
                    147,                 3.9765,                 2.4478,                 1.3333,                0.05098,                0.23362,                0.03307,                0.00831,                 3.8711,                  5.449,                 1.2058,             0.00086384,             0.00086384,             0.00086384
                    148,                  3.965,                 2.2196,                 1.2194,                0.07125,                0.27378,                0.05141,                0.01189,                 3.7283,                 4.7553,                 1.1791,             0.00085834,             0.00085834,             0.00085834
                    149,                 3.8459,                 2.2845,                 1.2697,                0.07125,                0.27378,                0.05141,                0.01189,                 3.7283,                 4.7553,                 1.1791,             0.00085284,             0.00085284,             0.00085284
                    150,                 3.8907,                 2.2412,                 1.2874,                0.07125,                0.27378,                0.05141,                0.01189,                 3.7283,                 4.7553,                 1.1791,             0.00084734,             0.00084734,             0.00084734
                    151,                 4.0676,                 2.3829,                 1.1751,                0.07125,                0.27378,                0.05141,                0.01189,                 3.7283,                 4.7553,                 1.1791,             0.00084184,             0.00084184,             0.00084184
                    152,                 4.0365,                 2.2008,                 1.2454,                0.07313,                0.28425,                0.05249,                0.01347,                 3.6788,                 4.1602,                 1.1818,             0.00083633,             0.00083633,             0.00083633
                    153,                 3.7018,                 2.1195,                 1.2268,                0.07313,                0.28425,                0.05249,                0.01347,                 3.6788,                 4.1602,                 1.1818,             0.00083083,             0.00083083,             0.00083083
                    154,                 4.0107,                  2.266,                 1.2366,                0.07313,                0.28425,                0.05249,                0.01347,                 3.6788,                 4.1602,                 1.1818,             0.00082533,             0.00082533,             0.00082533
                    155,                 3.8597,                 2.1107,                 1.1721,                0.07313,                0.28425,                0.05249,                0.01347,                 3.6788,                 4.1602,                 1.1818,             0.00081983,             0.00081983,             0.00081983
                    156,                  3.549,                 2.0486,                 1.2449,                0.07942,                0.25557,                0.05657,                0.01399,                 3.6965,                 4.2785,                  1.193,             0.00081433,             0.00081433,             0.00081433
                    157,                 3.8849,                  2.102,                 1.1919,                0.07942,                0.25557,                0.05657,                0.01399,                 3.6965,                 4.2785,                  1.193,             0.00080883,             0.00080883,             0.00080883
                    158,                 3.7624,                 2.2343,                 1.2244,                0.07942,                0.25557,                0.05657,                0.01399,                 3.6965,                 4.2785,                  1.193,             0.00080333,             0.00080333,             0.00080333
                    159,                 3.7063,                 1.9711,                 1.1752,                0.07942,                0.25557,                0.05657,                0.01399,                 3.6965,                 4.2785,                  1.193,             0.00079783,             0.00079783,             0.00079783
                    160,                 4.0753,                 2.1509,                 1.1882,                0.07782,                0.33157,                0.05853,                 0.0142,                 3.6972,                 4.7568,                 1.1937,             0.00079233,             0.00079233,             0.00079233
                    161,                 3.7437,                 2.1042,                 1.2103,                0.07782,                0.33157,                0.05853,                 0.0142,                 3.6972,                 4.7568,                 1.1937,             0.00078682,             0.00078682,             0.00078682
                    162,                 3.5445,                 2.3441,                 1.2046,                0.07782,                0.33157,                0.05853,                 0.0142,                 3.6972,                 4.7568,                 1.1937,             0.00078132,             0.00078132,             0.00078132
                    163,                 3.9459,                  2.102,                 1.1816,                0.07782,                0.33157,                0.05853,                 0.0142,                 3.6972,                 4.7568,                 1.1937,             0.00077582,             0.00077582,             0.00077582
                    164,                 3.5082,                 2.1221,                 1.1629,                0.09189,                0.29931,                0.06696,                0.01786,                 3.5732,                 3.8276,                 1.1634,             0.00077032,             0.00077032,             0.00077032
