                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 7.1776,                 37.717,                 3.5139,                      0,                      0,                      0,                      0,                0.09816,                 104.23,                0.05172,             0.00053498,             0.00053498,             0.00053498
                     36,                 7.1356,                 60.276,                 3.2885,                      0,                      0,                      0,                      0,                0.09816,                 104.23,                0.05172,             0.00054976,             0.00054976,             0.00054976
                     37,                 7.1697,                 58.934,                 3.3439,                      0,                      0,                      0,                      0,                0.11667,                 99.479,                0.06036,             0.00056447,             0.00056447,             0.00056447
                     38,                 7.0879,                 33.119,                 3.2801,                      0,                      0,                      0,                      0,                0.11667,                 99.479,                0.06036,             0.00057913,             0.00057913,             0.00057913
                     39,                 7.1068,                 24.782,                 3.2556,                      0,                      0,                      0,                      0,                0.14618,                  96.63,                  0.074,             0.00059374,             0.00059374,             0.00059374
                     40,                 7.0616,                 16.077,                 3.0814,                      0,                      0,                      0,                      0,                0.14618,                  96.63,                  0.074,             0.00060829,             0.00060829,             0.00060829
                     41,                 2.3632,                 78.814,                 1.0109,                      0,                      0,                      0,                      0,                0.19354,                 96.363,                 0.0955,             0.00062279,             0.00062279,             0.00062279
                     42,                 7.1379,                 29.547,                 3.1187,                      0,                      0,                      0,                      0,                0.19354,                 96.363,                 0.0955,             0.00063723,             0.00063723,             0.00063723
                     43,                 7.0693,                 43.464,                 3.2041,                      0,                      0,                      0,                      0,                 0.2855,                 92.092,                0.13622,             0.00065162,             0.00065162,             0.00065162
                     44,                 6.9454,                 9.5346,                 2.9326,                      0,                      0,                      0,                      0,                 0.2855,                 92.092,                0.13622,             0.00066595,             0.00066595,             0.00066595
                     45,                 7.0804,                 23.976,                 2.8147,                      0,                      0,                      0,                      0,                0.38016,                 85.875,                0.17708,             0.00068023,             0.00068023,             0.00068023
                     46,                 6.9032,                 9.3175,                  2.846,                      0,                      0,                      0,                      0,                0.38016,                 85.875,                0.17708,             0.00069445,             0.00069445,             0.00069445
                     47,                 6.9897,                 16.651,                 2.7355,                      0,                      0,                      0,                      0,                0.45253,                 81.031,                0.20766,             0.00070862,             0.00070862,             0.00070862
                     48,                 6.9048,                 9.9781,                 2.7666,                      0,                      0,                      0,                      0,                0.45253,                 81.031,                0.20766,             0.00072273,             0.00072273,             0.00072273
                     49,                  6.703,                 10.013,                 2.7006,                      0,                      0,                      0,                      0,                0.27898,                 79.309,                0.13291,             0.00073679,             0.00073679,             0.00073679
                     50,                 5.7221,                 7.9748,                 2.5366,                      0,                      0,                      0,                      0,                0.27898,                 79.309,                0.13291,             0.00075079,             0.00075079,             0.00075079
                     51,                 5.9688,                 6.6861,                 2.6411,                      0,                      0,                      0,                      0,                0.14454,                 78.355,                 0.0731,             0.00076474,             0.00076474,             0.00076474
                     52,                 4.4411,                 6.9911,                 2.0697,                      0,                      0,                      0,                      0,                0.14454,                 78.355,                 0.0731,             0.00077863,             0.00077863,             0.00077863
                     53,                  5.226,                 7.0903,                 2.1482,                      0,                      0,                      0,                      0,                0.14454,                 78.355,                 0.0731,             0.00079247,             0.00079247,             0.00079247
                     54,                 5.4418,                 9.2968,                 2.6857,                      0,                      0,                      0,                      0,                0.11998,                 78.946,                0.06209,             0.00080625,             0.00080625,             0.00080625
                     55,                 4.4958,                 5.9047,                 2.2386,                      0,                      0,                      0,                      0,                0.11998,                 78.946,                0.06209,             0.00081997,             0.00081997,             0.00081997
                     56,                 4.3361,                 8.8294,                 2.5192,                      0,                      0,                      0,                      0,                0.11998,                 78.946,                0.06209,             0.00083365,             0.00083365,             0.00083365
                     57,                  4.073,                 5.4993,                 1.8536,                      0,                      0,                      0,                      0,                0.14058,                 78.949,                0.07195,             0.00084726,             0.00084726,             0.00084726
                     58,                 4.9957,                 5.9337,                 2.5577,                      0,                      0,                      0,                      0,                0.14058,                 78.949,                0.07195,             0.00086082,             0.00086082,             0.00086082
                     59,                 5.8492,                 8.6919,                 2.2864,                      0,                      0,                      0,                      0,                0.14058,                 78.949,                0.07195,             0.00087433,             0.00087433,             0.00087433
                     60,                 5.3603,                 5.8011,                 2.3699,                      0,                      0,                      0,                      0,                0.25133,                 78.884,                0.12221,             0.00088778,             0.00088778,             0.00088778
                     61,                 4.6507,                 5.3658,                 2.0808,                      0,                      0,                      0,                      0,                0.25133,                 78.884,                0.12221,             0.00090118,             0.00090118,             0.00090118
                     62,                 5.2184,                 5.2403,                  2.481,                      0,                      0,                      0,                      0,                0.25133,                 78.884,                0.12221,             0.00091452,             0.00091452,             0.00091452
                     63,                 4.7763,                 4.6757,                 2.1669,                      0,                      0,                      0,                      0,                0.96497,                 79.864,                0.42203,             0.00092781,             0.00092781,             0.00092781
                     64,                 5.3438,                 5.5168,                 2.3819,                      0,                      0,                      0,                      0,                0.96497,                 79.864,                0.42203,             0.00094104,             0.00094104,             0.00094104
                     65,                 4.7572,                 6.3051,                 2.1482,                      0,                      0,                      0,                      0,                0.96497,                 79.864,                0.42203,             0.00095422,             0.00095422,             0.00095422
                     66,                 5.2963,                 5.1391,                 2.4675,                      0,                      0,                      0,                      0,                 1.6431,                 77.065,                0.69518,             0.00096734,             0.00096734,             0.00096734
                     67,                  5.139,                  4.567,                 2.1089,                      0,                      0,                      0,                      0,                 1.6431,                 77.065,                0.69518,             0.00098041,             0.00098041,             0.00098041
                     68,                 4.8962,                 5.3293,                 1.8477,                      0,                      0,                      0,                      0,                 1.6431,                 77.065,                0.69518,             0.00099342,             0.00099342,             0.00099342
                     69,                 5.0171,                 4.8725,                 2.0185,                      0,                      0,                      0,                      0,                 0.7212,                 68.906,                0.32139,              0.0010064,              0.0010064,              0.0010064
                     70,                 4.7266,                 4.6965,                 2.0884,                      0,                      0,                      0,                      0,                 0.7212,                 68.906,                0.32139,              0.0010193,              0.0010193,              0.0010193
                     71,                 4.9056,                  5.077,                 1.8397,                      0,                      0,                      0,                      0,                 0.7212,                 68.906,                0.32139,              0.0010321,              0.0010321,              0.0010321
                     72,                 4.2559,                 3.9114,                 2.0542,                      0,                      0,                      0,                      0,                0.30412,                  63.33,                0.14346,              0.0010449,              0.0010449,              0.0010449
                     73,                 4.5055,                 3.8774,                 1.7698,                      0,                      0,                      0,                      0,                0.30412,                  63.33,                0.14346,              0.0010577,              0.0010577,              0.0010577
                     74,                 5.1627,                 4.7675,                 2.0566,                      0,                      0,                      0,                      0,                0.30412,                  63.33,                0.14346,              0.0010703,              0.0010703,              0.0010703
                     75,                 3.9038,                 4.0231,                 1.6702,                      0,                      0,                      0,                      0,                0.28317,                 61.928,                0.13405,               0.001083,               0.001083,               0.001083
                     76,                 4.8107,                 3.7065,                 1.7817,                      0,                      0,                      0,                      0,                0.28317,                 61.928,                0.13405,              0.0010955,              0.0010955,              0.0010955
                     77,                 4.0972,                 3.7405,                 1.7367,                      0,                      0,                      0,                      0,                0.28317,                 61.928,                0.13405,               0.001108,               0.001108,               0.001108
                     78,                 4.7841,                 4.0051,                   1.83,                      0,                      0,                      0,                      0,                0.52752,                 62.471,                0.23895,              0.0011205,              0.0011205,              0.0011205
                     79,                 4.4355,                  3.823,                  1.855,                      0,                      0,                      0,                      0,                0.52752,                 62.471,                0.23895,              0.0011329,              0.0011329,              0.0011329
                     80,                 4.9003,                 3.6454,                 1.5465,                      0,                      0,                      0,                      0,                0.52752,                 62.471,                0.23895,              0.0011453,              0.0011453,              0.0011453
                     81,                 4.9769,                 3.7282,                 1.8369,                      0,                      0,                      0,                      0,                 0.3503,                 60.704,                0.16242,              0.0011576,              0.0011576,              0.0011576
                     82,                 4.6954,                 3.6293,                 1.8601,                      0,                      0,                      0,                      0,                 0.3503,                 60.704,                0.16242,              0.0011698,              0.0011698,              0.0011698
                     83,                 4.2665,                 3.5507,                 1.5767,                      0,                      0,                      0,                      0,                 0.3503,                 60.704,                0.16242,               0.001182,               0.001182,               0.001182
                     84,                  4.225,                 3.2459,                 1.7851,                      0,                      0,                      0,                      0,                  0.306,                 60.661,                 0.1429,              0.0011941,              0.0011941,              0.0011941
                     85,                 4.0936,                 3.0393,                 1.6142,                      0,                      0,                      0,                      0,                  0.306,                 60.661,                 0.1429,              0.0012062,              0.0012062,              0.0012062
                     86,                 4.0312,                 3.0628,                 1.6058,                      0,                      0,                      0,                      0,                  0.306,                 60.661,                 0.1429,              0.0012182,              0.0012182,              0.0012182
                     87,                 4.5718,                  3.591,                 1.5894,                      0,                      0,                      0,                      0,                  0.306,                 60.661,                 0.1429,              0.0012302,              0.0012302,              0.0012302
                     88,                 4.1823,                  3.345,                 1.7552,                      0,                      0,                      0,                      0,                0.35531,                 65.419,                0.16521,              0.0012421,              0.0012421,              0.0012421
                     89,                 4.5784,                 3.4058,                 1.5412,                      0,                      0,                      0,                      0,                0.35531,                 65.419,                0.16521,               0.001254,               0.001254,               0.001254
                     90,                 4.5978,                 3.2865,                 1.5834,                      0,                      0,                      0,                      0,                0.35531,                 65.419,                0.16521,              0.0012658,              0.0012658,              0.0012658
                     91,                 5.1971,                 3.4686,                 1.8241,                      0,                      0,                      0,                      0,                0.35531,                 65.419,                0.16521,              0.0012775,              0.0012775,              0.0012775
                     92,                  4.765,                 3.3679,                 1.6577,                      0,                      0,                      0,                      0,                 6.1655,                 32.225,                 1.6489,              0.0012892,              0.0012892,              0.0012892
                     93,                  3.742,                 3.0266,                 1.4138,                      0,                      0,                      0,                      0,                 6.1655,                 32.225,                 1.6489,              0.0013008,              0.0013008,              0.0013008
                     94,                 4.8218,                 3.2698,                  1.535,                      0,                      0,                      0,                      0,                 6.1655,                 32.225,                 1.6489,              0.0013124,              0.0013124,              0.0013124
                     95,                 4.1802,                  3.437,                 1.5722,                      0,                      0,                      0,                      0,                 6.1655,                 32.225,                 1.6489,              0.0013239,              0.0013239,              0.0013239
                     96,                 4.2129,                 3.1136,                 1.6782,                      0,                      0,                      0,                      0,                 5.4677,                   11.2,                 1.7188,              0.0013354,              0.0013354,              0.0013354
                     97,                 4.0768,                 2.9133,                 1.6559,                      0,                      0,                      0,                      0,                 5.4677,                   11.2,                 1.7188,              0.0013468,              0.0013468,              0.0013468
                     98,                 4.4183,                 2.8166,                 1.5306,                      0,                      0,                      0,                      0,                 5.4677,                   11.2,                 1.7188,              0.0013582,              0.0013582,              0.0013582
                     99,                 4.2415,                 2.9395,                 1.4468,                      0,                      0,                      0,                      0,                 5.4677,                   11.2,                 1.7188,              0.0013695,              0.0013695,              0.0013695
                    100,                  4.086,                 2.8516,                  1.395,                0.00199,                0.00783,                0.00104,                0.00041,                 4.0936,                 4.5713,                 1.4181,              0.0013807,              0.0013807,              0.0013807
                    101,                 4.1721,                 2.7603,                 1.4506,                0.00199,                0.00783,                0.00104,                0.00041,                 4.0936,                 4.5713,                 1.4181,              0.0013919,              0.0013919,              0.0013919
                    102,                 4.1515,                 2.7906,                 1.5085,                0.00199,                0.00783,                0.00104,                0.00041,                 4.0936,                 4.5713,                 1.4181,              0.0013892,              0.0013892,              0.0013892
                    103,                 4.1633,                 2.8793,                 1.4775,                0.00199,                0.00783,                0.00104,                0.00041,                 4.0936,                 4.5713,                 1.4181,              0.0013864,              0.0013864,              0.0013864
                    104,                 3.9411,                 2.6299,                 1.3353,                0.00653,                0.03352,                0.00371,                0.00118,                  3.919,                 3.4965,                 1.3634,              0.0013837,              0.0013837,              0.0013837
                    105,                  4.566,                 2.7608,                 1.4086,                0.00653,                0.03352,                0.00371,                0.00118,                  3.919,                 3.4965,                 1.3634,              0.0013809,              0.0013809,              0.0013809
                    106,                  4.524,                 2.8933,                 1.4547,                0.00653,                0.03352,                0.00371,                0.00118,                  3.919,                 3.4965,                 1.3634,              0.0013782,              0.0013782,              0.0013782
                    107,                  4.552,                 2.8174,                  1.507,                0.00653,                0.03352,                0.00371,                0.00118,                  3.919,                 3.4965,                 1.3634,              0.0013754,              0.0013754,              0.0013754
                    108,                 4.2005,                 2.9024,                 1.3819,                0.00725,                0.04134,                0.00407,                0.00114,                 4.0805,                 3.2261,                 1.3567,              0.0013727,              0.0013727,              0.0013727
                    109,                 3.9834,                 2.6149,                  1.394,                0.00725,                0.04134,                0.00407,                0.00114,                 4.0805,                 3.2261,                 1.3567,              0.0013699,              0.0013699,              0.0013699
                    110,                 4.1439,                 2.5882,                  1.431,                0.00725,                0.04134,                0.00407,                0.00114,                 4.0805,                 3.2261,                 1.3567,              0.0013672,              0.0013672,              0.0013672
                    111,                 4.5005,                 3.0499,                  1.463,                0.00725,                0.04134,                0.00407,                0.00114,                 4.0805,                 3.2261,                 1.3567,              0.0013644,              0.0013644,              0.0013644
                    112,                 4.4369,                 2.7904,                 1.3523,                 0.0114,                 0.0479,                0.00608,                0.00142,                 4.1534,                 3.5116,                 1.3466,              0.0013617,              0.0013617,              0.0013617
                    113,                 4.2822,                  2.432,                 1.3166,                 0.0117,                0.04616,                0.00624,                0.00149,                 4.1534,                 3.5116,                 1.3466,              0.0013589,              0.0013589,              0.0013589
                    114,                 4.1159,                 2.5175,                 1.2631,                0.01232,                0.05834,                0.00667,                0.00162,                 4.1534,                 3.5116,                 1.3466,              0.0013562,              0.0013562,              0.0013562
                    115,                 3.9693,                 2.7179,                 1.4835,                0.01232,                0.05834,                0.00667,                0.00162,                 4.1534,                 3.5116,                 1.3466,              0.0013534,              0.0013534,              0.0013534
                    116,                 4.1202,                 2.6179,                 1.2853,                 0.0107,                0.05826,                0.00578,                0.00147,                  4.341,                 3.7621,                 1.3732,              0.0013507,              0.0013507,              0.0013507
                    117,                 4.0059,                 2.4603,                 1.3237,                 0.0107,                0.05826,                0.00578,                0.00147,                  4.341,                 3.7621,                 1.3732,              0.0013479,              0.0013479,              0.0013479
                    118,                 4.4806,                 2.5752,                 1.3529,                 0.0134,                0.05478,                0.00713,                0.00189,                  4.341,                 3.7621,                 1.3732,              0.0013452,              0.0013452,              0.0013452
                    119,                 4.2173,                 2.6076,                 1.3782,                 0.0134,                0.05478,                0.00713,                0.00189,                  4.341,                 3.7621,                 1.3732,              0.0013424,              0.0013424,              0.0013424
                    120,                 4.5972,                 2.5563,                 1.4305,                0.01597,                 0.0713,                0.00784,                0.00195,                 4.3485,                 4.1075,                 1.3552,              0.0013397,              0.0013397,              0.0013397
                    121,                   4.16,                 2.5109,                  1.306,                0.01597,                 0.0713,                0.00784,                0.00195,                 4.3485,                 4.1075,                 1.3552,              0.0013369,              0.0013369,              0.0013369
                    122,                 4.0935,                 2.4877,                 1.3122,                0.01597,                 0.0713,                0.00784,                0.00195,                 4.3485,                 4.1075,                 1.3552,              0.0013342,              0.0013342,              0.0013342
                    123,                 4.1024,                 2.7216,                  1.359,                0.01597,                 0.0713,                0.00784,                0.00195,                 4.3485,                 4.1075,                 1.3552,              0.0013314,              0.0013314,              0.0013314
                    124,                 4.2682,                 2.6138,                 1.2733,                0.03699,                0.06482,                0.01554,                0.00409,                 4.1077,                 3.7251,                  1.299,              0.0013287,              0.0013287,              0.0013287
                    125,                 4.0658,                 2.4672,                 1.2498,                0.03699,                0.06482,                0.01554,                0.00409,                 4.1077,                 3.7251,                  1.299,              0.0013259,              0.0013259,              0.0013259
                    126,                 4.1966,                 2.4628,                 1.3467,                0.03699,                0.06482,                0.01554,                0.00409,                 4.1077,                 3.7251,                  1.299,              0.0013232,              0.0013232,              0.0013232
                    127,                 4.0165,                 2.3546,                 1.2494,                0.03699,                0.06482,                0.01554,                0.00409,                 4.1077,                 3.7251,                  1.299,              0.0013204,              0.0013204,              0.0013204
                    128,                 4.0609,                 2.5585,                 1.3689,                0.01696,                 0.0562,                0.00953,                 0.0022,                 4.5845,                 3.4926,                 1.3772,              0.0013177,              0.0013177,              0.0013177
                    129,                 3.9048,                 2.5198,                 1.5143,                0.01696,                 0.0562,                0.00953,                 0.0022,                 4.5845,                 3.4926,                 1.3772,              0.0013149,              0.0013149,              0.0013149
                    130,                 3.9198,                 2.4916,                 1.4175,                0.01696,                 0.0562,                0.00953,                 0.0022,                 4.5845,                 3.4926,                 1.3772,              0.0013122,              0.0013122,              0.0013122
                    131,                 4.1678,                 2.5168,                 1.3413,                0.01696,                 0.0562,                0.00953,                 0.0022,                 4.5845,                 3.4926,                 1.3772,              0.0013094,              0.0013094,              0.0013094
                    132,                 4.2035,                 2.3331,                 1.3229,                0.01919,                0.10205,                0.01235,                0.00272,                  4.248,                 3.4941,                 1.3402,              0.0013067,              0.0013067,              0.0013067
                    133,                 4.1306,                 2.4281,                 1.2737,                0.01919,                0.10205,                0.01235,                0.00272,                  4.248,                 3.4941,                 1.3402,              0.0013039,              0.0013039,              0.0013039
