                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    159,                 3.5761,                 1.9901,                 1.1442,                0.10247,                0.30619,                0.08683,                0.02074,                 3.5599,                 3.2124,                 1.1424,              0.0013411,              0.0013411,              0.0013411
                    160,                 3.9329,                 2.1172,                 1.1558,                0.07551,                0.21794,                0.05451,                0.01452,                  3.622,                 2.6027,                 1.1466,               0.001339,               0.001339,               0.001339
                    161,                 3.7172,                 2.1825,                 1.1898,                0.07551,                0.21794,                0.05451,                0.01452,                  3.622,                 2.6027,                 1.1466,              0.0013369,              0.0013369,              0.0013369
                    162,                 3.4768,                  2.374,                 1.1532,                0.07551,                0.21794,                0.05451,                0.01452,                  3.622,                 2.6027,                 1.1466,              0.0013349,              0.0013349,              0.0013349
                    163,                 3.8002,                 2.1518,                 1.1452,                0.07551,                0.21794,                0.05451,                0.01452,                  3.622,                 2.6027,                 1.1466,              0.0013328,              0.0013328,              0.0013328
                    164,                  3.657,                 2.2539,                 1.1798,                0.09454,                0.20723,                0.07042,                0.01824,                 3.5853,                 2.4329,                 1.1335,              0.0013307,              0.0013307,              0.0013307
                    165,                 3.7443,                 2.1706,                 1.0982,                0.09454,                0.20723,                0.07042,                0.01824,                 3.5853,                 2.4329,                 1.1335,              0.0013287,              0.0013287,              0.0013287
                    166,                 3.8351,                 2.0541,                 1.1396,                0.09454,                0.20723,                0.07042,                0.01824,                 3.5853,                 2.4329,                 1.1335,              0.0013266,              0.0013266,              0.0013266
                    167,                 3.9346,                 2.1126,                  1.201,                0.09454,                0.20723,                0.07042,                0.01824,                 3.5853,                 2.4329,                 1.1335,              0.0013246,              0.0013246,              0.0013246
                    168,                 3.5248,                 2.0003,                 1.1047,                0.15957,                0.17864,                  0.091,                0.02363,                 3.5032,                 2.5726,                 1.1043,              0.0013225,              0.0013225,              0.0013225
                    169,                 3.7426,                 2.1597,                 1.1628,                0.15957,                0.17864,                  0.091,                0.02363,                 3.5032,                 2.5726,                 1.1043,              0.0013204,              0.0013204,              0.0013204
                    170,                 3.5523,                 2.0085,                 1.0826,                0.15957,                0.17864,                  0.091,                0.02363,                 3.5032,                 2.5726,                 1.1043,              0.0013184,              0.0013184,              0.0013184
                    171,                 4.0168,                 2.3193,                 1.2017,                0.15957,                0.17864,                  0.091,                0.02363,                 3.5032,                 2.5726,                 1.1043,              0.0013163,              0.0013163,              0.0013163
                    172,                   3.65,                 2.2106,                 1.2048,                0.16619,                0.21713,                0.10606,                0.02955,                 3.3029,                 3.4436,                 1.0766,              0.0013142,              0.0013142,              0.0013142
                    173,                 3.6608,                 2.1092,                 1.1008,                0.16619,                0.21713,                0.10606,                0.02955,                 3.3029,                 3.4436,                 1.0766,              0.0013122,              0.0013122,              0.0013122
                    174,                 3.3788,                 2.1688,                 1.1407,                0.16619,                0.21713,                0.10606,                0.02955,                 3.3029,                 3.4436,                 1.0766,              0.0013101,              0.0013101,              0.0013101
                    175,                 3.5325,                 2.0528,                 1.1399,                0.16619,                0.21713,                0.10606,                0.02955,                 3.3029,                 3.4436,                 1.0766,              0.0013081,              0.0013081,              0.0013081
                    176,                 3.4902,                 2.1299,                 1.1379,                0.12968,                0.20852,                0.08225,                0.02415,                 3.2865,                 3.5673,                 1.0894,               0.001306,               0.001306,               0.001306
                    177,                 3.4826,                 2.2106,                 1.1468,                0.12968,                0.20852,                0.08225,                0.02415,                 3.2865,                 3.5673,                 1.0894,              0.0013039,              0.0013039,              0.0013039
                    178,                 3.5725,                 2.2578,                  1.108,                0.12968,                0.20852,                0.08225,                0.02415,                 3.2865,                 3.5673,                 1.0894,              0.0013019,              0.0013019,              0.0013019
                    179,                 3.5761,                 2.0101,                 1.0813,                0.12968,                0.20852,                0.08225,                0.02415,                 3.2865,                 3.5673,                 1.0894,              0.0012998,              0.0012998,              0.0012998
                    180,                 3.8931,                 2.2062,                 1.1509,                0.16364,                0.26632,                0.11786,                0.03637,                 3.1773,                 2.7079,                 1.0783,              0.0012977,              0.0012977,              0.0012977
                    181,                 3.2197,                   1.92,                 1.0664,                0.16364,                0.26632,                0.11786,                0.03637,                 3.1773,                 2.7079,                 1.0783,              0.0012957,              0.0012957,              0.0012957
                    182,                 3.3761,                 2.0396,                 1.1184,                0.16364,                0.26632,                0.11786,                0.03637,                 3.1773,                 2.7079,                 1.0783,              0.0012936,              0.0012936,              0.0012936
                    183,                 3.4468,                  1.888,                 1.1099,                0.16364,                0.26632,                0.11786,                0.03637,                 3.1773,                 2.7079,                 1.0783,              0.0012915,              0.0012915,              0.0012915
                    184,                 3.6457,                 2.1076,                 1.1329,                0.14966,                0.21469,                0.09017,                0.02812,                 3.2806,                 2.4835,                 1.0999,              0.0012895,              0.0012895,              0.0012895
                    185,                 3.1379,                 2.0584,                 1.1189,                0.14966,                0.21469,                0.09017,                0.02812,                 3.2806,                 2.4835,                 1.0999,              0.0012874,              0.0012874,              0.0012874
                    186,                  3.515,                 1.9781,                 1.1445,                0.14966,                0.21469,                0.09017,                0.02812,                 3.2806,                 2.4835,                 1.0999,              0.0012854,              0.0012854,              0.0012854
                    187,                 3.6579,                   2.05,                 1.1577,                0.14966,                0.21469,                0.09017,                0.02812,                 3.2806,                 2.4835,                 1.0999,              0.0012833,              0.0012833,              0.0012833
                    188,                 3.4825,                 1.9384,                 1.0906,                 0.1559,                0.22115,                0.09007,                 0.0286,                 3.2641,                 2.3731,                 1.1003,              0.0012812,              0.0012812,              0.0012812
                    189,                 3.5487,                  2.059,                 1.1255,                 0.1559,                0.22115,                0.09007,                 0.0286,                 3.2641,                 2.3731,                 1.1003,              0.0012792,              0.0012792,              0.0012792
                    190,                 3.2312,                 1.9577,                 1.0712,                 0.1559,                0.22115,                0.09007,                 0.0286,                 3.2641,                 2.3731,                 1.1003,              0.0012771,              0.0012771,              0.0012771
                    191,                  3.457,                 2.0045,                 1.1155,                 0.1559,                0.22115,                0.09007,                 0.0286,                 3.2641,                 2.3731,                 1.1003,               0.001275,               0.001275,               0.001275
                    192,                 3.2133,                 2.0733,                 1.1835,                0.17595,                0.30347,                0.12416,                0.03767,                 3.0898,                 2.1597,                 1.0737,               0.001273,               0.001273,               0.001273
                    193,                 3.2879,                 2.0308,                 1.1009,                0.17595,                0.30347,                0.12416,                0.03767,                 3.0898,                 2.1597,                 1.0737,              0.0012709,              0.0012709,              0.0012709
                    194,                 3.3174,                 2.0339,                  1.125,                0.17595,                0.30347,                0.12416,                0.03767,                 3.0898,                 2.1597,                 1.0737,              0.0012689,              0.0012689,              0.0012689
                    195,                  3.567,                 1.9797,                  1.116,                0.17595,                0.30347,                0.12416,                0.03767,                 3.0898,                 2.1597,                 1.0737,              0.0012668,              0.0012668,              0.0012668
                    196,                  3.521,                 1.9513,                 1.0734,                0.19626,                0.36285,                0.14036,                 0.0458,                 2.9416,                 2.0259,                 1.0482,              0.0012647,              0.0012647,              0.0012647
                    197,                 3.5088,                 2.1143,                 1.1251,                0.19626,                0.36285,                0.14036,                 0.0458,                 2.9416,                 2.0259,                 1.0482,              0.0012627,              0.0012627,              0.0012627
                    198,                 3.5422,                 2.1762,                 1.0993,                0.19626,                0.36285,                0.14036,                 0.0458,                 2.9416,                 2.0259,                 1.0482,              0.0012606,              0.0012606,              0.0012606
                    199,                 3.1387,                 2.0345,                 1.1658,                0.19626,                0.36285,                0.14036,                 0.0458,                 2.9416,                 2.0259,                 1.0482,              0.0012585,              0.0012585,              0.0012585
                    200,                 3.2557,                 2.1951,                 1.1912,                0.14845,                0.30778,                0.10286,                0.03171,                 3.1433,                 2.2137,                 1.0971,              0.0012565,              0.0012565,              0.0012565
                    201,                 3.1696,                 2.0577,                 1.1513,                0.14845,                0.30778,                0.10286,                0.03171,                 3.1433,                 2.2137,                 1.0971,              0.0012544,              0.0012544,              0.0012544
                    202,                 3.3558,                 1.9302,                 1.1093,                0.14845,                0.30778,                0.10286,                0.03171,                 3.1433,                 2.2137,                 1.0971,              0.0012524,              0.0012524,              0.0012524
                    203,                 3.1991,                 1.9046,                 1.0951,                0.14845,                0.30778,                0.10286,                0.03171,                 3.1433,                 2.2137,                 1.0971,              0.0012503,              0.0012503,              0.0012503
                    204,                 2.9832,                 1.9166,                 1.1051,                0.03193,                 0.1602,                0.02352,                0.00611,                 3.6573,                 3.2141,                 1.2187,              0.0012482,              0.0012482,              0.0012482
                    205,                 3.1567,                 1.9652,                 1.0857,                0.03193,                 0.1602,                0.02352,                0.00611,                 3.6573,                 3.2141,                 1.2187,              0.0012462,              0.0012462,              0.0012462
                    206,                  3.232,                 2.0159,                  1.128,                0.03193,                 0.1602,                0.02352,                0.00611,                 3.6573,                 3.2141,                 1.2187,              0.0012441,              0.0012441,              0.0012441
                    207,                 3.2722,                 2.0923,                  1.101,                0.03193,                 0.1602,                0.02352,                0.00611,                 3.6573,                 3.2141,                 1.2187,               0.001242,               0.001242,               0.001242
                    208,                  3.455,                 2.1352,                 1.1407,                0.02433,                0.12707,                0.01652,                 0.0045,                  3.725,                 3.2368,                 1.2429,                0.00124,                0.00124,                0.00124
                    209,                 3.3834,                  1.991,                 1.1077,                0.02433,                0.12707,                0.01652,                 0.0045,                  3.725,                 3.2368,                 1.2429,              0.0012379,              0.0012379,              0.0012379
                    210,                 3.5295,                 1.9881,                 1.1162,                0.02433,                0.12707,                0.01652,                 0.0045,                  3.725,                 3.2368,                 1.2429,              0.0012359,              0.0012359,              0.0012359
                    211,                 3.2578,                 2.0657,                  1.166,                0.02433,                0.12707,                0.01652,                 0.0045,                  3.725,                 3.2368,                 1.2429,              0.0012338,              0.0012338,              0.0012338
                    212,                 3.5139,                 2.1107,                 1.1577,                0.10424,                0.12837,                0.06059,                 0.0198,                 3.3892,                 2.4654,                 1.1537,              0.0012317,              0.0012317,              0.0012317
                    213,                 3.5208,                 2.1205,                 1.1164,                0.10424,                0.12837,                0.06059,                 0.0198,                 3.3892,                 2.4654,                 1.1537,              0.0012297,              0.0012297,              0.0012297
                    214,                 3.3261,                 1.8544,                 1.0848,                0.10424,                0.12837,                0.06059,                 0.0198,                 3.3892,                 2.4654,                 1.1537,              0.0012276,              0.0012276,              0.0012276
                    215,                 3.3584,                 2.1463,                 1.1371,                0.10424,                0.12837,                0.06059,                 0.0198,                 3.3892,                 2.4654,                 1.1537,              0.0012255,              0.0012255,              0.0012255
                    216,                 3.2919,                 2.0942,                 1.1354,                0.15284,                0.32168,                0.12251,                0.04278,                 2.9908,                 1.8798,                 1.0405,              0.0012235,              0.0012235,              0.0012235
                    217,                 3.4533,                 2.0097,                 1.0806,                0.15284,                0.32168,                0.12251,                0.04278,                 2.9908,                 1.8798,                 1.0405,              0.0012214,              0.0012214,              0.0012214
                    218,                 3.0836,                 1.9204,                  1.109,                0.15284,                0.32168,                0.12251,                0.04278,                 2.9908,                 1.8798,                 1.0405,              0.0012193,              0.0012193,              0.0012193
                    219,                 3.1083,                  1.953,                 1.1018,                0.15284,                0.32168,                0.12251,                0.04278,                 2.9908,                 1.8798,                 1.0405,              0.0012173,              0.0012173,              0.0012173
                    220,                 3.2648,                 2.0697,                 1.1295,                 0.2043,                0.38951,                0.16122,                0.05592,                 2.8092,                 1.7928,                 1.0145,              0.0012152,              0.0012152,              0.0012152
                    221,                 3.4149,                  1.932,                 1.1027,                 0.2043,                0.38951,                0.16122,                0.05592,                 2.8092,                 1.7928,                 1.0145,              0.0012132,              0.0012132,              0.0012132
                    222,                 3.0344,                 1.9579,                 1.0841,                 0.2043,                0.38951,                0.16122,                0.05592,                 2.8092,                 1.7928,                 1.0145,              0.0012111,              0.0012111,              0.0012111
                    223,                 3.1476,                  1.852,                 1.0733,                 0.2043,                0.38951,                0.16122,                0.05592,                 2.8092,                 1.7928,                 1.0145,               0.001209,               0.001209,               0.001209
                    224,                 3.1852,                  1.928,                 1.0342,                0.20631,                0.36442,                0.16166,                0.05481,                 2.8416,                 1.8006,                 1.0232,               0.001207,               0.001207,               0.001207
                    225,                 3.4272,                 2.0284,                 1.1764,                0.20631,                0.36442,                0.16166,                0.05481,                 2.8416,                 1.8006,                 1.0232,              0.0012049,              0.0012049,              0.0012049
                    226,                 2.9782,                 1.8897,                 1.0774,                0.20631,                0.36442,                0.16166,                0.05481,                 2.8416,                 1.8006,                 1.0232,              0.0012028,              0.0012028,              0.0012028
                    227,                 2.8691,                 1.9705,                 1.0755,                0.20631,                0.36442,                0.16166,                0.05481,                 2.8416,                 1.8006,                 1.0232,              0.0012008,              0.0012008,              0.0012008
                    228,                 2.9829,                 1.9487,                 1.1083,                0.18485,                 0.3475,                0.15211,                0.05005,                 2.8568,                 1.8246,                 1.0426,              0.0011987,              0.0011987,              0.0011987
                    229,                 3.1238,                 1.9535,                 1.0853,                0.18485,                 0.3475,                0.15211,                0.05005,                 2.8568,                 1.8246,                 1.0426,              0.0011967,              0.0011967,              0.0011967
                    230,                 3.2863,                 2.0167,                 1.0712,                0.18485,                 0.3475,                0.15211,                0.05005,                 2.8568,                 1.8246,                 1.0426,              0.0011946,              0.0011946,              0.0011946
                    231,                 2.6841,                  1.841,                  1.036,                0.18485,                 0.3475,                0.15211,                0.05005,                 2.8568,                 1.8246,                 1.0426,              0.0011925,              0.0011925,              0.0011925
                    232,                   2.91,                 1.9075,                 1.0918,                0.09242,                0.19232,                0.06834,                0.02257,                 3.2096,                 2.1747,                 1.0961,              0.0011905,              0.0011905,              0.0011905
                    233,                 3.1996,                 1.9386,                 1.0375,                0.09242,                0.19232,                0.06834,                0.02257,                 3.2096,                 2.1747,                 1.0961,              0.0011884,              0.0011884,              0.0011884
                    234,                 2.8151,                 1.8959,                 1.0478,                0.09242,                0.19232,                0.06834,                0.02257,                 3.2096,                 2.1747,                 1.0961,              0.0011863,              0.0011863,              0.0011863
                    235,                   2.95,                 1.9773,                 1.0879,                0.09242,                0.19232,                0.06834,                0.02257,                 3.2096,                 2.1747,                 1.0961,              0.0011843,              0.0011843,              0.0011843
                    236,                 2.9547,                 1.8298,                 1.0712,                0.06746,                0.13481,                0.05725,                0.01811,                  3.261,                 2.3775,                 1.1088,              0.0011822,              0.0011822,              0.0011822
                    237,                 2.7129,                 1.8386,                 1.0758,                0.06746,                0.13481,                0.05725,                0.01811,                  3.261,                 2.3775,                 1.1088,              0.0011802,              0.0011802,              0.0011802
                    238,                  3.166,                 1.9233,                 1.0259,                0.06746,                0.13481,                0.05725,                0.01811,                  3.261,                 2.3775,                 1.1088,              0.0011781,              0.0011781,              0.0011781
                    239,                 3.0124,                 2.0767,                 1.1365,                0.06746,                0.13481,                0.05725,                0.01811,                  3.261,                 2.3775,                 1.1088,               0.001176,               0.001176,               0.001176
                    240,                 2.9306,                 1.8845,                 1.1009,                0.12779,                0.30872,                0.12125,                0.04143,                 2.9206,                 2.0246,                 1.0523,               0.001174,               0.001174,               0.001174
                    241,                 2.6814,                 1.7438,                 1.0657,                0.12779,                0.30872,                0.12125,                0.04143,                 2.9206,                 2.0246,                 1.0523,              0.0011719,              0.0011719,              0.0011719
                    242,                 3.0937,                 1.9552,                 1.0899,                0.12779,                0.30872,                0.12125,                0.04143,                 2.9206,                 2.0246,                 1.0523,              0.0011698,              0.0011698,              0.0011698
                    243,                  3.143,                 1.9644,                 1.0919,                0.12779,                0.30872,                0.12125,                0.04143,                 2.9206,                 2.0246,                 1.0523,              0.0011678,              0.0011678,              0.0011678
                    244,                 3.0254,                 2.0729,                 1.1462,                0.20374,                0.51859,                0.20136,                0.07363,                  2.571,                 1.7498,                0.98778,              0.0011657,              0.0011657,              0.0011657
                    245,                 2.9611,                 2.0431,                 1.0431,                0.20374,                0.51859,                0.20136,                0.07363,                  2.571,                 1.7498,                0.98778,              0.0011636,              0.0011636,              0.0011636
                    246,                 3.1238,                 1.9329,                 1.0524,                0.20374,                0.51859,                0.20136,                0.07363,                  2.571,                 1.7498,                0.98778,              0.0011616,              0.0011616,              0.0011616
                    247,                 3.2312,                 2.0153,                 1.0883,                0.20374,                0.51859,                0.20136,                0.07363,                  2.571,                 1.7498,                0.98778,              0.0011595,              0.0011595,              0.0011595
                    248,                 3.2518,                 2.0018,                  1.059,                0.22515,                0.51832,                0.21591,                0.08142,                 2.5428,                 1.6993,                 0.9736,              0.0011575,              0.0011575,              0.0011575
                    249,                 3.0226,                 1.9678,                 1.0457,                0.22515,                0.51832,                0.21591,                0.08142,                 2.5428,                 1.6993,                 0.9736,              0.0011554,              0.0011554,              0.0011554
                    250,                 3.0384,                 1.9966,                 1.0632,                0.22515,                0.51832,                0.21591,                0.08142,                 2.5428,                 1.6993,                 0.9736,              0.0011533,              0.0011533,              0.0011533
                    251,                 2.6834,                 1.8124,                 1.0058,                0.22515,                0.51832,                0.21591,                0.08142,                 2.5428,                 1.6993,                 0.9736,              0.0011513,              0.0011513,              0.0011513
                    252,                 3.2618,                 2.1342,                 1.1281,                0.23556,                0.42579,                0.20676,                0.07696,                 2.6255,                 1.7507,                0.98894,              0.0011492,              0.0011492,              0.0011492
                    253,                 2.8891,                 1.9998,                 1.0785,                0.23556,                0.42579,                0.20676,                0.07696,                 2.6255,                 1.7507,                0.98894,              0.0011471,              0.0011471,              0.0011471
                    254,                 3.2123,                 1.8415,                0.99219,                0.23556,                0.42579,                0.20676,                0.07696,                 2.6255,                 1.7507,                0.98894,              0.0011451,              0.0011451,              0.0011451
                    255,                 3.1549,                 1.9066,                0.98132,                0.23556,                0.42579,                0.20676,                0.07696,                 2.6255,                 1.7507,                0.98894,               0.001143,               0.001143,               0.001143
                    256,                 2.8732,                 1.9516,                  1.009,                0.24811,                0.39338,                0.19653,                0.07349,                  2.694,                 1.8027,                0.99921,               0.001141,               0.001141,               0.001141
                    257,                  3.111,                 1.8775,                 1.0047,                0.24811,                0.39338,                0.19653,                0.07349,                  2.694,                 1.8027,                0.99921,              0.0011389,              0.0011389,              0.0011389
                    258,                 2.9847,                 1.8805,                 1.0364,                0.24811,                0.39338,                0.19653,                0.07349,                  2.694,                 1.8027,                0.99921,              0.0011368,              0.0011368,              0.0011368
                    259,                 2.8222,                 1.8846,                 1.0601,                0.24811,                0.39338,                0.19653,                0.07349,                  2.694,                 1.8027,                0.99921,              0.0011348,              0.0011348,              0.0011348
                    260,                 2.8916,                 1.9037,                 1.0044,                0.25804,                0.39465,                 0.2062,                0.07643,                 2.6779,                 1.8349,                 1.0018,              0.0011327,              0.0011327,              0.0011327
                    261,                 2.7312,                 1.8188,                 1.0536,                0.25804,                0.39465,                 0.2062,                0.07643,                 2.6779,                 1.8349,                 1.0018,              0.0011306,              0.0011306,              0.0011306
                    262,                 2.7072,                  1.794,                 1.0058,                0.25804,                0.39465,                 0.2062,                0.07643,                 2.6779,                 1.8349,                 1.0018,              0.0011286,              0.0011286,              0.0011286
                    263,                   2.58,                 1.7325,                 1.0098,                0.25804,                0.39465,                 0.2062,                0.07643,                 2.6779,                 1.8349,                 1.0018,              0.0011265,              0.0011265,              0.0011265
                    264,                 2.9407,                 2.0533,                  1.026,                0.25192,                0.40213,                0.21846,                0.07508,                 2.6568,                 1.8761,                 1.0032,              0.0011245,              0.0011245,              0.0011245
                    265,                 2.9651,                 1.9432,                 1.0546,                0.25192,                0.40213,                0.21846,                0.07508,                 2.6568,                 1.8761,                 1.0032,              0.0011224,              0.0011224,              0.0011224
                    266,                 3.0224,                  1.788,                0.99955,                0.25192,                0.40213,                0.21846,                0.07508,                 2.6568,                 1.8761,                 1.0032,              0.0011203,              0.0011203,              0.0011203
                    267,                  2.663,                 1.7147,                 1.0151,                0.25192,                0.40213,                0.21846,                0.07508,                 2.6568,                 1.8761,                 1.0032,              0.0011183,              0.0011183,              0.0011183
                    268,                  2.915,                  1.919,                 1.0021,                0.26478,                0.41389,                0.22356,                0.07793,                 2.6349,                 1.8111,                0.99588,              0.0011162,              0.0011162,              0.0011162
                    269,                 2.5622,                  1.822,                 1.0806,                0.26478,                0.41389,                0.22356,                0.07793,                 2.6349,                 1.8111,                0.99588,              0.0011141,              0.0011141,              0.0011141
                    270,                  2.946,                 1.9426,                 1.0886,                0.26478,                0.41389,                0.22356,                0.07793,                 2.6349,                 1.8111,                0.99588,              0.0011121,              0.0011121,              0.0011121
                    271,                 2.8697,                  1.857,                 1.0283,                0.26478,                0.41389,                0.22356,                0.07793,                 2.6349,                 1.8111,                0.99588,                0.00111,                0.00111,                0.00111
                    272,                 3.0051,                 1.9867,                 1.0468,                0.27316,                0.47005,                0.24625,                0.08964,                 2.5329,                 1.7018,                0.98523,               0.001108,               0.001108,               0.001108
                    273,                 2.8174,                 1.7907,                 1.0128,                0.27316,                0.47005,                0.24625,                0.08964,                 2.5329,                 1.7018,                0.98523,              0.0011059,              0.0011059,              0.0011059
                    274,                 2.6483,                 1.7413,                0.98579,                0.27316,                0.47005,                0.24625,                0.08964,                 2.5329,                 1.7018,                0.98523,              0.0011038,              0.0011038,              0.0011038
                    275,                 2.7912,                 1.7739,                0.98752,                0.27316,                0.47005,                0.24625,                0.08964,                 2.5329,                 1.7018,                0.98523,              0.0011018,              0.0011018,              0.0011018
                    276,                   2.59,                  1.704,                 1.0814,                0.27542,                0.50166,                0.25244,                0.09434,                 2.5072,                 1.6489,                0.97275,              0.0010997,              0.0010997,              0.0010997
                    277,                 2.8101,                 1.9362,                 1.0578,                0.27542,                0.50166,                0.25244,                0.09434,                 2.5072,                 1.6489,                0.97275,              0.0010976,              0.0010976,              0.0010976
                    278,                 2.6042,                 1.8626,                 1.0375,                0.27542,                0.50166,                0.25244,                0.09434,                 2.5072,                 1.6489,                0.97275,              0.0010956,              0.0010956,              0.0010956
                    279,                 2.6124,                 1.7171,                 1.0002,                0.27542,                0.50166,                0.25244,                0.09434,                 2.5072,                 1.6489,                0.97275,              0.0010935,              0.0010935,              0.0010935
                    280,                 2.6553,                 1.7811,                0.96267,                0.28401,                0.53336,                0.27695,                0.10823,                  2.431,                 1.6007,                0.95296,              0.0010914,              0.0010914,              0.0010914
                    281,                 2.9107,                 1.7572,                0.99926,                0.28401,                0.53336,                0.27695,                0.10823,                  2.431,                 1.6007,                0.95296,              0.0010894,              0.0010894,              0.0010894
                    282,                 2.7277,                 1.7436,                 1.0179,                0.28401,                0.53336,                0.27695,                0.10823,                  2.431,                 1.6007,                0.95296,              0.0010873,              0.0010873,              0.0010873
                    283,                 2.8975,                 1.7761,                0.96575,                0.28401,                0.53336,                0.27695,                0.10823,                  2.431,                 1.6007,                0.95296,              0.0010853,              0.0010853,              0.0010853
                    284,                 2.6313,                 1.7551,                0.97924,                0.30904,                0.55659,                0.30608,                 0.1267,                 2.3251,                 1.5439,                0.93682,              0.0010832,              0.0010832,              0.0010832
                    285,                  2.398,                  1.681,                0.97866,                0.30904,                0.55659,                0.30608,                 0.1267,                 2.3251,                 1.5439,                0.93682,              0.0010811,              0.0010811,              0.0010811
                    286,                 2.7535,                 1.7719,                0.94754,                0.30904,                0.55659,                0.30608,                 0.1267,                 2.3251,                 1.5439,                0.93682,              0.0010791,              0.0010791,              0.0010791
                    287,                 2.5568,                 1.7144,                0.99608,                0.30904,                0.55659,                0.30608,                 0.1267,                 2.3251,                 1.5439,                0.93682,               0.001077,               0.001077,               0.001077
                    288,                 2.6108,                 1.6447,                0.96156,                0.33656,                0.56964,                0.33419,                0.13294,                 2.3182,                 1.5493,                0.93444,              0.0010749,              0.0010749,              0.0010749
                    289,                 2.8679,                 1.8383,                 1.0613,                0.33656,                0.56964,                0.33419,                0.13294,                 2.3182,                 1.5493,                0.93444,              0.0010729,              0.0010729,              0.0010729
                    290,                 2.6965,                 1.7813,                0.94654,                0.33656,                0.56964,                0.33419,                0.13294,                 2.3182,                 1.5493,                0.93444,              0.0010708,              0.0010708,              0.0010708
                    291,                 2.6716,                 1.7977,                 1.0129,                0.33656,                0.56964,                0.33419,                0.13294,                 2.3182,                 1.5493,                0.93444,              0.0010688,              0.0010688,              0.0010688
                    292,                  2.948,                 1.8189,                 1.0199,                0.34951,                0.53357,                0.32702,                0.11861,                 2.4702,                 1.6028,                0.95087,              0.0010667,              0.0010667,              0.0010667
