                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     25,                 2.9285,                 58.596,                 1.6146,                      0,                      0,                      0,                      0,                0.04135,                 56.283,                0.02322,             0.00038424,             0.00038424,             0.00038424
                     26,                 1.6219,                 57.049,                 0.8804,                      0,                      0,                      0,                      0,                0.04135,                 56.283,                0.02322,             0.00039956,             0.00039956,             0.00039956
                     27,                0.00327,                 55.082,                 0.0019,                      0,                      0,                      0,                      0,                0.04256,                 55.775,                0.02382,             0.00041483,             0.00041483,             0.00041483
                     28,                0.17696,                 55.095,                0.09987,                      0,                      0,                      0,                      0,                0.04256,                 55.775,                0.02382,             0.00043004,             0.00043004,             0.00043004
                     29,                 3.2237,                 56.479,                 1.7636,                      0,                      0,                      0,                      0,                 0.0443,                 55.063,                0.02468,              0.0004452,              0.0004452,              0.0004452
                     30,                0.88286,                  53.66,                0.46351,                      0,                      0,                      0,                      0,                 0.0443,                 55.063,                0.02468,              0.0004603,              0.0004603,              0.0004603
                     31,                0.00234,                 54.299,                0.00123,                      0,                      0,                      0,                      0,                0.04644,                  53.84,                0.02572,             0.00047535,             0.00047535,             0.00047535
                     32,                0.50825,                 53.164,                 0.2687,                      0,                      0,                      0,                      0,                0.04644,                  53.84,                0.02572,             0.00049034,             0.00049034,             0.00049034
                     33,                0.18467,                 53.051,                0.09986,                      0,                      0,                      0,                      0,                0.04931,                 52.601,                0.02711,             0.00050527,             0.00050527,             0.00050527
                     34,                 6.1533,                 55.127,                 3.1946,                      0,                      0,                      0,                      0,                0.04931,                 52.601,                0.02711,             0.00052016,             0.00052016,             0.00052016
                     35,                  1.173,                  52.48,                0.58578,                      0,                      0,                      0,                      0,                0.05378,                  51.57,                0.02927,             0.00053498,             0.00053498,             0.00053498
                     36,                 0.6211,                  51.48,                0.30098,                      0,                      0,                      0,                      0,                0.05378,                  51.57,                0.02927,             0.00054976,             0.00054976,             0.00054976
                     37,                 1.4575,                 52.016,                0.70059,                      0,                      0,                      0,                      0,                 0.0609,                 50.136,                0.03268,             0.00056447,             0.00056447,             0.00056447
                     38,                0.04485,                 50.435,                0.02518,                      0,                      0,                      0,                      0,                 0.0609,                 50.136,                0.03268,             0.00057913,             0.00057913,             0.00057913
                     39,                 7.1077,                 24.576,                 3.4262,                      0,                      0,                      0,                      0,                0.07326,                 48.871,                0.03855,             0.00059374,             0.00059374,             0.00059374
                     40,                 6.9894,                 16.838,                 3.3161,                      0,                      0,                      0,                      0,                0.07326,                 48.871,                0.03855,             0.00060829,             0.00060829,             0.00060829
                     41,                0.10211,                 50.148,                0.04684,                      0,                      0,                      0,                      0,                0.09458,                  48.34,                0.04856,             0.00062279,             0.00062279,             0.00062279
                     42,                  1.181,                 49.666,                0.53315,                      0,                      0,                      0,                      0,                0.09458,                  48.34,                0.04856,             0.00063723,             0.00063723,             0.00063723
                     43,                 6.9995,                 10.287,                 3.2667,                      0,                      0,                      0,                      0,                0.13568,                 47.096,                0.06746,             0.00065162,             0.00065162,             0.00065162
                     44,                 7.1638,                 36.986,                 3.3041,                      0,                      0,                      0,                      0,                0.13568,                 47.096,                0.06746,             0.00066595,             0.00066595,             0.00066595
                     45,                0.03375,                 48.717,                0.01543,                      0,                      0,                      0,                      0,                0.22092,                 43.453,                0.10536,             0.00068023,             0.00068023,             0.00068023
                     46,                0.11617,                 48.209,                0.07233,                      0,                      0,                      0,                      0,                0.22092,                 43.453,                0.10536,             0.00069445,             0.00069445,             0.00069445
                     47,                0.78084,                 48.101,                0.33157,                      0,                      0,                      0,                      0,                0.43299,                 39.494,                  0.196,             0.00070862,             0.00070862,             0.00070862
                     48,                 7.1916,                 36.385,                 3.2126,                      0,                      0,                      0,                      0,                0.43299,                 39.494,                  0.196,             0.00072273,             0.00072273,             0.00072273
                     49,                0.12844,                 47.278,                0.09189,                      0,                      0,                      0,                      0,                 1.0193,                 37.955,                0.43665,             0.00073679,             0.00073679,             0.00073679
                     50,                0.32975,                 46.465,                0.16233,                      0,                      0,                      0,                      0,                 1.0193,                 37.955,                0.43665,             0.00075079,             0.00075079,             0.00075079
                     51,                0.28221,                 47.787,                0.14201,                      0,                      0,                      0,                      0,                 2.9883,                 38.137,                 1.2104,             0.00076474,             0.00076474,             0.00076474
                     52,                 6.9525,                 11.566,                  2.821,                      0,                      0,                      0,                      0,                 2.9883,                 38.137,                 1.2104,             0.00077863,             0.00077863,             0.00077863
                     53,                 6.9849,                 40.802,                 3.0935,                      0,                      0,                      0,                      0,                 2.9883,                 38.137,                 1.2104,             0.00079247,             0.00079247,             0.00079247
                     54,                 7.0851,                 30.102,                 2.8829,                      0,                      0,                      0,                      0,                 7.1435,                 31.237,                 2.7593,             0.00080625,             0.00080625,             0.00080625
                     55,                 6.7888,                 9.3179,                 2.9002,                      0,                      0,                      0,                      0,                 7.1435,                 31.237,                 2.7593,             0.00081997,             0.00081997,             0.00081997
                     56,                 6.9136,                 12.035,                 2.7481,                      0,                      0,                      0,                      0,                 7.1435,                 31.237,                 2.7593,             0.00083365,             0.00083365,             0.00083365
                     57,                 6.8628,                 8.6775,                 2.9628,                      0,                      0,                      0,                      0,                 7.0426,                 10.631,                 2.5998,             0.00084726,             0.00084726,             0.00084726
                     58,                 1.4002,                 46.019,                0.50237,                      0,                      0,                      0,                      0,                 7.0426,                 10.631,                 2.5998,             0.00086082,             0.00086082,             0.00086082
                     59,                 7.0346,                  26.49,                 2.9107,                      0,                      0,                      0,                      0,                 7.0426,                 10.631,                 2.5998,             0.00087433,             0.00087433,             0.00087433
                     60,                 6.5223,                 7.5662,                 2.6913,                      0,                      0,                      0,                      0,                 6.8591,                 6.3245,                 2.4636,             0.00088778,             0.00088778,             0.00088778
                     61,                 6.6356,                  7.725,                 2.6123,                      0,                      0,                      0,                      0,                 6.8591,                 6.3245,                 2.4636,             0.00090118,             0.00090118,             0.00090118
                     62,                 6.6291,                 6.8624,                 2.6355,                      0,                      0,                      0,                      0,                 6.8591,                 6.3245,                 2.4636,             0.00091452,             0.00091452,             0.00091452
                     63,                 7.0261,                 48.707,                 2.4757,                      0,                      0,                      0,                      0,                 6.4354,                 5.0084,                 2.3662,             0.00092781,             0.00092781,             0.00092781
                     64,                 6.4444,                 7.1715,                 2.6719,                      0,                      0,                      0,                      0,                 6.4354,                 5.0084,                 2.3662,             0.00094104,             0.00094104,             0.00094104
                     65,                 6.8987,                 10.401,                 2.7085,                      0,                      0,                      0,                      0,                 6.4354,                 5.0084,                 2.3662,             0.00095422,             0.00095422,             0.00095422
                     66,                 6.3988,                 6.3976,                 2.5963,                      0,                      0,                      0,                      0,                 5.9863,                 4.5458,                 2.2366,             0.00096734,             0.00096734,             0.00096734
                     67,                 6.4245,                  9.097,                  2.369,                      0,                      0,                      0,                      0,                 5.9863,                 4.5458,                 2.2366,             0.00098041,             0.00098041,             0.00098041
                     68,                 5.9198,                 7.4638,                    2.5,                      0,                      0,                      0,                      0,                 5.9863,                 4.5458,                 2.2366,             0.00099342,             0.00099342,             0.00099342
                     69,                 6.7374,                 6.8605,                   2.32,                      0,                      0,                      0,                      0,                 6.1725,                 4.4792,                 2.1792,              0.0010064,              0.0010064,              0.0010064
                     70,                 6.3942,                 7.3269,                 2.2255,                      0,                      0,                      0,                      0,                 6.1725,                 4.4792,                 2.1792,              0.0010193,              0.0010193,              0.0010193
                     71,                 6.4247,                  6.967,                 2.3538,                      0,                      0,                      0,                      0,                 6.1725,                 4.4792,                 2.1792,              0.0010321,              0.0010321,              0.0010321
                     72,                 6.0956,                 7.5233,                 2.4842,                      0,                      0,                      0,                      0,                 7.1394,                 21.942,                 2.7008,              0.0010449,              0.0010449,              0.0010449
                     73,                 4.6584,                 6.9678,                 2.0826,                      0,                      0,                      0,                      0,                 7.1394,                 21.942,                 2.7008,              0.0010577,              0.0010577,              0.0010577
                     74,                  3.721,                 4.7189,                 2.0617,                      0,                      0,                      0,                      0,                 7.1394,                 21.942,                 2.7008,              0.0010703,              0.0010703,              0.0010703
                     75,                 4.0793,                 5.1458,                 2.1854,                      0,                      0,                      0,                      0,                 7.1751,                 38.201,                 2.8131,               0.001083,               0.001083,               0.001083
                     76,                 5.1055,                 7.7891,                 2.9232,                      0,                      0,                      0,                      0,                 7.1751,                 38.201,                 2.8131,              0.0010955,              0.0010955,              0.0010955
                     77,                 5.1781,                 5.1408,                  2.556,                      0,                      0,                      0,                      0,                 7.1751,                 38.201,                 2.8131,               0.001108,               0.001108,               0.001108
                     78,                   5.15,                 5.2791,                 2.2525,                      0,                      0,                      0,                      0,                 7.1735,                  36.87,                 2.8065,              0.0011205,              0.0011205,              0.0011205
                     79,                 4.7686,                 4.4416,                 2.1897,                      0,                      0,                      0,                      0,                 7.1735,                  36.87,                 2.8065,              0.0011329,              0.0011329,              0.0011329
                     80,                 4.8423,                 4.9868,                 1.9663,                      0,                      0,                      0,                      0,                 7.1735,                  36.87,                 2.8065,              0.0011453,              0.0011453,              0.0011453
                     81,                 5.5223,                 5.7811,                 2.1627,                      0,                      0,                      0,                      0,                 6.5708,                 4.5944,                 2.0623,              0.0011576,              0.0011576,              0.0011576
                     82,                 4.6547,                 4.2416,                 1.8698,                      0,                      0,                      0,                      0,                 6.5708,                 4.5944,                 2.0623,              0.0011698,              0.0011698,              0.0011698
                     83,                 4.6966,                 4.5123,                 1.6962,                      0,                      0,                      0,                      0,                 6.5708,                 4.5944,                 2.0623,               0.001182,               0.001182,               0.001182
                     84,                 5.0659,                 5.8912,                 1.8003,                0.00138,                0.00838,                0.00071,                0.00015,                 5.2035,                 3.8099,                 1.7183,              0.0011941,              0.0011941,              0.0011941
                     85,                 5.2529,                 4.4336,                 1.7619,                0.00138,                0.00838,                0.00071,                0.00015,                 5.2035,                 3.8099,                 1.7183,              0.0012062,              0.0012062,              0.0012062
                     86,                 4.8792,                 3.9965,                 1.7597,                0.00138,                0.00838,                0.00071,                0.00015,                 5.2035,                 3.8099,                 1.7183,              0.0012182,              0.0012182,              0.0012182
                     87,                 4.8876,                 4.1651,                 1.8643,                0.00138,                0.00838,                0.00071,                0.00015,                 5.2035,                 3.8099,                 1.7183,              0.0012302,              0.0012302,              0.0012302
                     88,                 5.5147,                 4.1899,                 2.0508,                0.00205,                0.01257,                0.00105,                 0.0003,                 4.8182,                  3.717,                  1.657,              0.0012421,              0.0012421,              0.0012421
                     89,                 4.1017,                 4.0033,                 1.6366,                0.00205,                0.01257,                0.00105,                 0.0003,                 4.8182,                  3.717,                  1.657,               0.001254,               0.001254,               0.001254
                     90,                 4.4039,                 3.7669,                 1.7631,                0.00205,                0.01257,                0.00105,                 0.0003,                 4.8182,                  3.717,                  1.657,              0.0012658,              0.0012658,              0.0012658
                     91,                 4.8072,                 4.5704,                 1.9437,                0.00205,                0.01257,                0.00105,                 0.0003,                 4.8182,                  3.717,                  1.657,              0.0012775,              0.0012775,              0.0012775
                     92,                 4.2443,                 3.8442,                 1.6372,                0.00205,                0.01257,                0.00105,                 0.0003,                 1.6329,                 31.399,                0.68129,              0.0012892,              0.0012892,              0.0012892
                     93,                 4.8337,                 3.8668,                 1.7244,                0.00205,                0.01257,                0.00105,                 0.0003,                 1.6329,                 31.399,                0.68129,              0.0013008,              0.0013008,              0.0013008
                     94,                 4.3136,                 3.8219,                 1.8108,                0.00205,                0.01257,                0.00105,                 0.0003,                 1.6329,                 31.399,                0.68129,              0.0013124,              0.0013124,              0.0013124
                     95,                 4.0967,                 3.3566,                 1.7446,                0.00205,                0.01257,                0.00105,                 0.0003,                 1.6329,                 31.399,                0.68129,              0.0013239,              0.0013239,              0.0013239
                     96,                 4.7382,                 3.9899,                 1.6475,                0.00205,                0.01257,                0.00105,                 0.0003,                0.12222,                 9.3226,                 0.0574,              0.0013354,              0.0013354,              0.0013354
                     97,                 4.2091,                 3.1785,                  1.531,                0.00205,                0.01257,                0.00105,                 0.0003,                0.12222,                 9.3226,                 0.0574,              0.0013468,              0.0013468,              0.0013468
                     98,                 4.1539,                 3.4784,                 1.4688,                0.00205,                0.01257,                0.00105,                 0.0003,                0.12222,                 9.3226,                 0.0574,              0.0013582,              0.0013582,              0.0013582
                     99,                 4.4189,                  3.811,                 1.6401,                0.00205,                0.01257,                0.00105,                 0.0003,                0.12222,                 9.3226,                 0.0574,              0.0013695,              0.0013695,              0.0013695
                    100,                 3.9804,                 3.2764,                 1.6045,                0.00205,                0.01257,                0.00105,                 0.0003,                0.06875,                 8.8303,                0.03332,              0.0013807,              0.0013807,              0.0013807
                    101,                 4.4797,                 3.2757,                 1.5357,                0.00205,                0.01257,                0.00105,                 0.0003,                0.06875,                 8.8303,                0.03332,              0.0013919,              0.0013919,              0.0013919
                    102,                 4.1953,                 3.1274,                 1.6868,                0.00205,                0.01257,                0.00105,                 0.0003,                0.06875,                 8.8303,                0.03332,              0.0013892,              0.0013892,              0.0013892
                    103,                 4.5294,                 3.7514,                 1.6678,                0.00205,                0.01257,                0.00105,                 0.0003,                0.06875,                 8.8303,                0.03332,              0.0013864,              0.0013864,              0.0013864
                    104,                 4.4556,                 3.5446,                 1.6215,                0.00205,                0.01257,                0.00105,                 0.0003,                0.02391,                 24.153,                0.01267,              0.0013837,              0.0013837,              0.0013837
                    105,                 4.0766,                 3.3376,                 1.5462,                0.00205,                0.01257,                0.00105,                 0.0003,                0.02391,                 24.153,                0.01267,              0.0013809,              0.0013809,              0.0013809
                    106,                 5.1729,                 3.6235,                 1.5709,                0.00205,                0.01257,                0.00105,                 0.0003,                0.02391,                 24.153,                0.01267,              0.0013782,              0.0013782,              0.0013782
                    107,                 4.0191,                 2.9357,                 1.5185,                0.00205,                0.01257,                0.00105,                 0.0003,                0.02391,                 24.153,                0.01267,              0.0013754,              0.0013754,              0.0013754
                    108,                 4.7323,                  3.266,                 1.5455,                0.00205,                0.01257,                0.00105,                 0.0003,                0.01924,                 26.256,                0.01042,              0.0013727,              0.0013727,              0.0013727
                    109,                 4.9912,                 3.1748,                 1.4921,                0.00205,                0.01257,                0.00105,                 0.0003,                0.01924,                 26.256,                0.01042,              0.0013699,              0.0013699,              0.0013699
                    110,                 5.0525,                 3.5973,                 1.6564,                0.00205,                0.01257,                0.00105,                 0.0003,                0.01924,                 26.256,                0.01042,              0.0013672,              0.0013672,              0.0013672
                    111,                 4.1708,                 3.3654,                 1.3847,                0.00205,                0.01257,                0.00105,                 0.0003,                0.01924,                 26.256,                0.01042,              0.0013644,              0.0013644,              0.0013644
                    112,                 4.1219,                 3.4123,                 1.5632,                0.00205,                0.01257,                0.00105,                 0.0003,                0.01841,                 26.472,                0.00895,              0.0013617,              0.0013617,              0.0013617
                    113,                  4.507,                 3.2048,                  1.481,                0.00205,                0.01257,                0.00105,                 0.0003,                0.01841,                 26.472,                0.00895,              0.0013589,              0.0013589,              0.0013589
                    114,                  4.386,                 3.0992,                 1.4472,                0.00205,                0.01257,                0.00105,                 0.0003,                0.01841,                 26.472,                0.00895,              0.0013562,              0.0013562,              0.0013562
                    115,                 4.2979,                 3.1661,                 1.4191,                0.00205,                0.01257,                0.00105,                 0.0003,                0.01841,                 26.472,                0.00895,              0.0013534,              0.0013534,              0.0013534
                    116,                 4.3294,                 3.2305,                  1.751,                0.00205,                0.01257,                0.00105,                 0.0003,                0.87662,                  27.31,                0.31037,              0.0013507,              0.0013507,              0.0013507
                    117,                 3.8833,                 2.9246,                 1.4394,                0.00205,                0.01257,                0.00105,                 0.0003,                0.87662,                  27.31,                0.31037,              0.0013479,              0.0013479,              0.0013479
                    118,                 4.5302,                 2.9379,                 1.3257,                0.00205,                0.01257,                0.00105,                 0.0003,                0.87662,                  27.31,                0.31037,              0.0013452,              0.0013452,              0.0013452
                    119,                 4.8127,                 3.1767,                 1.4769,                0.00205,                0.01257,                0.00105,                 0.0003,                0.87662,                  27.31,                0.31037,              0.0013424,              0.0013424,              0.0013424
                    120,                 4.2127,                   2.97,                 1.4991,                0.00205,                0.01257,                0.00105,                 0.0003,                 5.2959,                 22.249,                 1.6371,              0.0013397,              0.0013397,              0.0013397
                    121,                 4.3141,                 2.9191,                 1.4184,                0.00205,                0.01257,                0.00105,                 0.0003,                 5.2959,                 22.249,                 1.6371,              0.0013369,              0.0013369,              0.0013369
                    122,                 4.2955,                 2.8397,                 1.3493,                0.00205,                0.01257,                0.00105,                 0.0003,                 5.2959,                 22.249,                 1.6371,              0.0013342,              0.0013342,              0.0013342
                    123,                 4.6282,                 2.7129,                 1.4258,                0.00205,                0.01257,                0.00105,                 0.0003,                 5.2959,                 22.249,                 1.6371,              0.0013314,              0.0013314,              0.0013314
                    124,                 4.5765,                 3.0181,                 1.4839,                0.00404,                0.01397,                0.00235,                0.00092,                 3.3524,                 4.4293,                 1.1522,              0.0013287,              0.0013287,              0.0013287
                    125,                 4.4637,                 2.8821,                 1.3238,                0.00404,                0.01397,                0.00235,                0.00092,                 3.3524,                 4.4293,                 1.1522,              0.0013259,              0.0013259,              0.0013259
                    126,                   4.32,                  3.055,                 1.4362,                0.00404,                0.01397,                0.00235,                0.00092,                 3.3524,                 4.4293,                 1.1522,              0.0013232,              0.0013232,              0.0013232
                    127,                 4.3932,                  2.795,                 1.2792,                0.00404,                0.01397,                0.00235,                0.00092,                 3.3524,                 4.4293,                 1.1522,              0.0013204,              0.0013204,              0.0013204
                    128,                 4.3078,                 2.7676,                  1.298,                0.51844,                0.02514,                0.00642,                0.00109,                 4.2651,                 3.5615,                 1.3466,              0.0013177,              0.0013177,              0.0013177
                    129,                  4.148,                 2.8203,                 1.2749,                0.51844,                0.02514,                0.00642,                0.00109,                 4.2651,                 3.5615,                 1.3466,              0.0013149,              0.0013149,              0.0013149
                    130,                 4.2273,                 2.8179,                 1.3946,                0.51844,                0.02514,                0.00642,                0.00109,                 4.2651,                 3.5615,                 1.3466,              0.0013122,              0.0013122,              0.0013122
                    131,                 4.0127,                  2.651,                 1.3308,                0.51844,                0.02514,                0.00642,                0.00109,                 4.2651,                 3.5615,                 1.3466,              0.0013094,              0.0013094,              0.0013094
                    132,                 4.2583,                 2.8226,                 1.3972,                0.52727,                0.03143,                0.00912,                0.00169,                  4.332,                 3.5154,                 1.3159,              0.0013067,              0.0013067,              0.0013067
                    133,                 4.4328,                 2.8885,                  1.444,                0.52727,                0.03143,                0.00912,                0.00169,                  4.332,                 3.5154,                 1.3159,              0.0013039,              0.0013039,              0.0013039
