                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     19,                 2.6856,                  49.69,                 1.3171,                      0,                      0,                      0,                      0,                0.09836,                 120.61,                0.05197,             0.00059847,             0.00059847,             0.00059847
                     20,                 1.7352,                 48.632,                0.84658,                      0,                      0,                      0,                      0,                0.12893,                 112.83,                0.06616,             0.00062975,             0.00062975,             0.00062975
                     21,                 1.7264,                  48.34,                0.81393,                      0,                      0,                      0,                      0,                0.18931,                 104.78,                0.09349,             0.00066092,             0.00066092,             0.00066092
                     22,                 4.8853,                 33.792,                 2.2754,                      0,                      0,                      0,                      0,                0.34895,                    103,                0.16338,             0.00069197,             0.00069197,             0.00069197
                     23,                 3.5685,                 41.955,                 1.5493,                      0,                      0,                      0,                      0,                0.70242,                  103.2,                0.31255,             0.00072292,             0.00072292,             0.00072292
                     24,                 3.5531,                 20.469,                 1.5594,                      0,                      0,                      0,                      0,                 1.7655,                 99.841,                 0.7427,             0.00075376,             0.00075376,             0.00075376
                     25,                 1.4851,                  45.06,                0.62343,                      0,                      0,                      0,                      0,                 5.1821,                 93.349,                 2.0646,             0.00078448,             0.00078448,             0.00078448
                     26,                 3.5639,                 10.756,                 1.5853,                      0,                      0,                      0,                      0,                 7.1548,                 32.484,                 2.6977,              0.0008151,              0.0008151,              0.0008151
                     27,                  3.584,                  10.71,                 1.5226,                      0,                      0,                      0,                      0,                 7.0577,                 10.054,                 2.5424,             0.00084561,             0.00084561,             0.00084561
                     28,                 3.5477,                 25.315,                 1.5677,                      0,                      0,                      0,                      0,                 7.0577,                 10.054,                 2.5424,               0.000876,               0.000876,               0.000876
                     29,                 3.5599,                 12.817,                  1.368,                      0,                      0,                      0,                      0,                 6.8001,                 5.4765,                 2.3983,             0.00090629,             0.00090629,             0.00090629
                     30,                 3.4364,                 6.9001,                  1.326,                      0,                      0,                      0,                      0,                 6.0652,                 4.7781,                 2.2773,             0.00093647,             0.00093647,             0.00093647
                     31,                 3.3492,                 6.3477,                 1.3159,                      0,                      0,                      0,                      0,                 6.0652,                 4.7781,                 2.2773,             0.00096653,             0.00096653,             0.00096653
                     32,                 3.4689,                 8.3222,                 1.2683,                      0,                      0,                      0,                      0,                 5.1221,                 4.5475,                 2.4999,             0.00099649,             0.00099649,             0.00099649
                     33,                 3.4977,                 6.3956,                 1.3235,                      0,                      0,                      0,                      0,                 4.8709,                 4.3982,                 2.7483,              0.0010263,              0.0010263,              0.0010263
                     34,                 6.1654,                 8.6828,                 2.2563,                      0,                      0,                      0,                      0,                 4.8709,                 4.3982,                 2.7483,              0.0010561,              0.0010561,              0.0010561
                     35,                 3.1517,                 5.9624,                 1.1157,                      0,                      0,                      0,                      0,                  4.844,                 4.2872,                  2.821,              0.0010857,              0.0010857,              0.0010857
                     36,                 2.6503,                  5.286,                 1.0387,                      0,                      0,                      0,                      0,                 6.5482,                 5.3001,                 2.3103,              0.0011152,              0.0011152,              0.0011152
                     37,                 2.3778,                 5.0768,                 1.0535,                      0,                      0,                      0,                      0,                 6.5482,                 5.3001,                 2.3103,              0.0011446,              0.0011446,              0.0011446
                     38,                 5.3734,                 6.2089,                 2.4217,                      0,                      0,                      0,                      0,                 7.0087,                  11.05,                 2.4641,              0.0011739,              0.0011739,              0.0011739
                     39,                 2.4492,                 5.1365,                 1.0732,                      0,                      0,                      0,                      0,                 4.4113,                 3.9507,                 2.4194,              0.0012031,              0.0012031,              0.0012031
                     40,                  4.949,                 4.7113,                 2.1453,                      0,                      0,                      0,                      0,                 4.4113,                 3.9507,                 2.4194,              0.0012322,              0.0012322,              0.0012322
                     41,                 5.7172,                 6.0467,                 2.3869,                      0,                      0,                      0,                      0,                  3.839,                 3.8248,                 3.7239,              0.0012612,              0.0012612,              0.0012612
                     42,                 2.2434,                 4.9426,                0.95049,                0.00022,                0.00078,                0.00011,                  2e-05,                 3.8605,                 3.8565,                 4.1777,                0.00129,                0.00129,                0.00129
                     43,                 5.2934,                 4.2057,                 1.7937,                0.00022,                0.00078,                0.00011,                  2e-05,                 3.8605,                 3.8565,                 4.1777,              0.0013188,              0.0013188,              0.0013188
                     44,                 2.0525,                 4.7626,                0.84126,                0.00022,                0.00078,                0.00011,                  2e-05,                 3.8548,                 3.8787,                 3.5739,              0.0013474,              0.0013474,              0.0013474
                     45,                 4.8401,                 3.9403,                 1.8228,                0.00022,                0.00078,                0.00011,                  2e-05,                 3.8548,                 3.8787,                 3.5739,              0.0013759,              0.0013759,              0.0013759
                     46,                 4.2812,                 4.0062,                 1.7755,                0.00111,                0.00468,                0.00056,                0.00014,                 3.8032,                 3.8218,                 2.5778,              0.0014043,              0.0014043,              0.0014043
                     47,                  3.753,                 5.4162,                 1.2702,                0.00091,                0.00468,                0.00046,                0.00011,                 3.8032,                 3.8218,                 2.5778,              0.0014326,              0.0014326,              0.0014326
                     48,                  4.394,                 3.7192,                 1.5258,                0.00205,                0.01248,                0.00113,                0.00032,                 3.7919,                 3.6925,                 1.9704,              0.0014608,              0.0014608,              0.0014608
                     49,                 4.8163,                 3.7553,                 1.5261,                0.00167,                0.00858,                0.00089,                0.00025,                 3.7919,                 3.6925,                 1.9704,              0.0014889,              0.0014889,              0.0014889
                     50,                 4.4726,                 3.5414,                 1.5914,                0.00238,                 0.0078,                0.00122,                 0.0004,                 3.8287,                  3.535,                 1.5085,              0.0015169,              0.0015169,              0.0015169
                     51,                 4.2889,                 3.5303,                 1.6342,                0.00333,                0.01248,                0.00175,                0.00055,                 3.8287,                  3.535,                 1.5085,              0.0015295,              0.0015295,              0.0015295
                     52,                 5.0046,                 6.5475,                 1.6433,                0.00333,                0.01248,                0.00175,                0.00055,                 5.3443,                 4.1977,                 1.6311,              0.0015267,              0.0015267,              0.0015267
                     53,                 5.2571,                  3.604,                 1.5702,                0.00333,                0.01248,                0.00175,                0.00055,                 5.3443,                 4.1977,                 1.6311,               0.001524,               0.001524,               0.001524
                     54,                 4.9179,                 3.5689,                 1.5022,                0.00333,                0.01248,                0.00175,                0.00055,                 6.7636,                 26.195,                 1.9032,              0.0015212,              0.0015212,              0.0015212
                     55,                 4.0449,                 3.1829,                 1.3916,                0.00333,                0.01248,                0.00175,                0.00055,                 6.7636,                 26.195,                 1.9032,              0.0015185,              0.0015185,              0.0015185
                     56,                 5.2149,                 3.6083,                 1.6113,                0.00333,                0.01248,                0.00175,                0.00055,                  6.274,                 14.388,                 1.8093,              0.0015157,              0.0015157,              0.0015157
                     57,                  5.272,                 3.5324,                 1.5628,                0.00333,                0.01248,                0.00175,                0.00055,                  6.274,                 14.388,                 1.8093,               0.001513,               0.001513,               0.001513
                     58,                 5.2418,                 3.4588,                  1.533,                0.50887,                0.01014,                0.00253,                0.00051,                  4.486,                 3.6848,                 1.4148,              0.0015102,              0.0015102,              0.0015102
                     59,                 5.0307,                 3.2366,                 1.5522,                0.50887,                0.01014,                0.00253,                0.00051,                  4.486,                 3.6848,                 1.4148,              0.0015075,              0.0015075,              0.0015075
                     60,                  3.912,                 2.7378,                 1.3429,                0.52098,                0.04446,                0.00687,                0.00119,                 4.8372,                 9.6332,                 1.5188,              0.0015047,              0.0015047,              0.0015047
                     61,                  5.246,                  4.561,                 1.5696,                0.52098,                0.04446,                0.00687,                0.00119,                 4.8372,                 9.6332,                 1.5188,               0.001502,               0.001502,               0.001502
                     62,                 4.3457,                 2.9097,                 1.3076,                0.50702,                0.00468,                0.00175,                0.00036,                 5.6411,                 29.438,                 1.6464,              0.0014992,              0.0014992,              0.0014992
                     63,                 4.0195,                 2.8535,                 1.2757,                0.50702,                0.00468,                0.00175,                0.00036,                 5.6411,                 29.438,                 1.6464,              0.0014965,              0.0014965,              0.0014965
                     64,                 4.5431,                 3.6823,                 1.4147,                0.50514,                0.02106,                0.00701,                0.00138,                 5.1698,                 176.34,                 1.6575,              0.0014937,              0.0014937,              0.0014937
                     65,                 3.6802,                 2.9049,                 1.3138,                0.50514,                0.02106,                0.00701,                0.00138,                 5.1698,                 176.34,                 1.6575,               0.001491,               0.001491,               0.001491
                     66,                 4.4928,                  3.061,                 1.3177,                0.00533,                0.01248,                0.00401,                 0.0008,                  4.008,                 1100.3,                 1.5506,              0.0014882,              0.0014882,              0.0014882
                     67,                 3.9231,                 3.2034,                 1.3018,                0.00533,                0.01248,                0.00401,                 0.0008,                  4.008,                 1100.3,                 1.5506,              0.0014855,              0.0014855,              0.0014855
                     68,                 4.3277,                 2.8606,                 1.3435,                  0.002,                0.00468,                0.00125,                0.00036,                 3.7865,                  980.6,                 1.4893,              0.0014827,              0.0014827,              0.0014827
                     69,                 4.0619,                 2.5986,                 1.3187,                0.00194,                0.00546,                 0.0012,                0.00033,                 3.7865,                  980.6,                 1.4893,                0.00148,                0.00148,                0.00148
                     70,                 3.5047,                 2.6958,                 1.2554,                0.01556,                0.04368,                 0.0101,                 0.0032,                 3.7235,                  498.7,                 1.4026,              0.0014772,              0.0014772,              0.0014772
                     71,                 3.9343,                 2.4992,                 1.2385,                0.01556,                0.04368,                 0.0101,                 0.0032,                 3.7235,                  498.7,                 1.4026,              0.0014745,              0.0014745,              0.0014745
                     72,                 4.3434,                 3.2799,                 1.3551,                0.05246,                0.13148,                0.03514,                0.01158,                 3.8125,                 44.239,                 1.3312,              0.0014717,              0.0014717,              0.0014717
                     73,                 3.6796,                 2.5991,                 1.2552,                0.05246,                0.13148,                0.03514,                0.01158,                 3.8125,                 44.239,                 1.3312,               0.001469,               0.001469,               0.001469
                     74,                 4.2151,                  2.702,                 1.2894,                0.03321,                0.08658,                0.01663,                0.00386,                 4.4927,                  34.65,                 1.4227,              0.0014662,              0.0014662,              0.0014662
                     75,                 3.8393,                  2.463,                 1.2386,                0.03321,                0.08658,                0.01663,                0.00386,                 4.4927,                  34.65,                 1.4227,              0.0014635,              0.0014635,              0.0014635
                     76,                 4.7452,                 2.8321,                 1.2579,                0.00927,                0.02854,                0.00387,                 0.0011,                 5.0019,                 46.766,                 1.5364,              0.0014607,              0.0014607,              0.0014607
                     77,                 3.7528,                 2.6695,                 1.2297,                0.00927,                0.02854,                0.00387,                 0.0011,                 5.0019,                 46.766,                 1.5364,               0.001458,               0.001458,               0.001458
                     78,                 3.6763,                 2.4917,                 1.3802,                0.02921,                 0.0516,                0.01412,                0.00352,                 4.5734,                 50.206,                 1.5126,              0.0014552,              0.0014552,              0.0014552
                     79,                 3.5542,                 2.4092,                 1.2425,                0.02921,                 0.0516,                0.01412,                0.00352,                 4.5734,                 50.206,                 1.5126,              0.0014525,              0.0014525,              0.0014525
                     80,                 4.2893,                 3.4726,                 1.6864,                0.04319,                 0.0672,                0.02721,                0.00783,                 4.0168,                 110.56,                 1.4091,              0.0014497,              0.0014497,              0.0014497
                     81,                 3.3936,                 2.5698,                 1.2991,                0.04887,                0.05924,                0.02979,                0.00842,                 4.0168,                 110.56,                 1.4091,               0.001447,               0.001447,               0.001447
                     82,                  4.139,                 2.4209,                 1.1927,                0.00346,                0.00624,                0.00175,                0.00044,                 4.2058,                 78.662,                 1.4304,              0.0014442,              0.0014442,              0.0014442
                     83,                 3.7582,                 2.1502,                 1.1838,                0.00346,                0.00624,                0.00175,                0.00044,                 4.2058,                 78.662,                 1.4304,              0.0014415,              0.0014415,              0.0014415
                     84,                 3.7923,                 2.4695,                 1.1771,                0.00081,                0.00156,                0.00037,                0.00013,                 4.1673,                 19.319,                   1.38,              0.0014387,              0.0014387,              0.0014387
                     85,                 3.6389,                 2.4903,                 1.3889,                0.00391,                0.00936,                0.00193,                0.00059,                 4.1673,                 19.319,                   1.38,               0.001436,               0.001436,               0.001436
                     86,                 3.6317,                  2.456,                 1.3617,                0.00793,                0.02184,                0.00405,                0.00173,                 3.7999,                  5.468,                 1.2969,              0.0014332,              0.0014332,              0.0014332
                     87,                 3.5584,                 2.7092,                 1.2061,                0.00483,                0.01014,                0.00248,                0.00102,                 3.7999,                  5.468,                 1.2969,              0.0014305,              0.0014305,              0.0014305
                     88,                 3.3812,                 2.1884,                 1.1239,                0.06261,                0.06581,                0.02974,                0.01124,                 3.4179,                  2.973,                 1.1932,              0.0014277,              0.0014277,              0.0014277
                     89,                 3.4114,                 2.3211,                 1.1806,                0.06261,                0.06581,                0.02974,                0.01124,                 3.4179,                  2.973,                 1.1932,               0.001425,               0.001425,               0.001425
                     90,                 3.7305,                 2.2036,                 1.1887,                0.14905,                0.24104,                0.11899,                0.03508,                 3.2233,                 2.2557,                 1.1271,              0.0014222,              0.0014222,              0.0014222
                     91,                 3.6125,                 2.1147,                 1.1445,                0.14905,                0.24104,                0.11899,                0.03508,                 3.2233,                 2.2557,                 1.1271,              0.0014195,              0.0014195,              0.0014195
                     92,                 3.0775,                 2.0467,                 1.1546,                0.16121,                0.26804,                0.12161,                0.03471,                 3.1774,                  2.198,                  1.116,              0.0014167,              0.0014167,              0.0014167
                     93,                 3.1977,                 2.2913,                 1.1328,                0.16121,                0.26804,                0.12161,                0.03471,                 3.1774,                  2.198,                  1.116,              0.0014139,              0.0014139,              0.0014139
                     94,                 3.5317,                 2.3089,                 1.1837,                0.13219,                0.17117,                  0.077,                0.02029,                 3.4227,                 2.8047,                 1.1689,              0.0014112,              0.0014112,              0.0014112
                     95,                 3.4951,                 2.1882,                 1.1403,                0.14568,                0.13997,                  0.078,                0.01999,                 3.4227,                 2.8047,                 1.1689,              0.0014084,              0.0014084,              0.0014084
                     96,                 3.3766,                  2.104,                 1.1167,                0.01421,                0.03166,                0.00766,                0.00124,                 4.2146,                 8.2412,                 1.3083,              0.0014057,              0.0014057,              0.0014057
                     97,                 4.0441,                 2.1419,                 1.1684,                0.01608,                0.04336,                0.00878,                0.00181,                 4.2146,                 8.2412,                 1.3083,              0.0014029,              0.0014029,              0.0014029
                     98,                 3.7036,                 2.3912,                 1.1793,                0.01608,                0.04336,                0.00878,                0.00181,                 4.4509,                 15.096,                 1.3976,              0.0014002,              0.0014002,              0.0014002
                     99,                 3.5517,                  2.032,                  1.094,                0.01608,                0.04336,                0.00878,                0.00181,                 4.4509,                 15.096,                 1.3976,              0.0013974,              0.0013974,              0.0013974
                    100,                 3.4777,                 2.1028,                 1.1065,                0.00246,                 0.0078,                0.00125,                0.00019,                 3.9938,                  10.58,                 1.3313,              0.0013947,              0.0013947,              0.0013947
                    101,                 3.3539,                 2.0221,                 1.0853,                0.00246,                 0.0078,                0.00125,                0.00019,                 3.9938,                  10.58,                 1.3313,              0.0013919,              0.0013919,              0.0013919
                    102,                 2.9258,                 2.2051,                 1.2123,                0.00193,                0.00858,                0.00098,                0.00028,                 3.8826,                 5.8896,                 1.2794,              0.0013892,              0.0013892,              0.0013892
                    103,                 3.4131,                  2.126,                 1.1314,                0.00193,                0.00858,                0.00098,                0.00028,                 3.8826,                 5.8896,                 1.2794,              0.0013864,              0.0013864,              0.0013864
                    104,                 3.3717,                 2.0585,                 1.0868,                0.01099,                 0.0663,                0.00781,                0.00234,                 3.8422,                 3.3471,                 1.2312,              0.0013837,              0.0013837,              0.0013837
                    105,                 3.0841,                 2.2342,                 1.1161,                0.01315,                0.05616,                0.00834,                0.00257,                 3.8422,                 3.3471,                 1.2312,              0.0013809,              0.0013809,              0.0013809
                    106,                 3.1512,                 2.1011,                 1.1522,                0.10625,                 0.1921,                0.08365,                 0.0261,                 3.4005,                 2.2165,                  1.123,              0.0013782,              0.0013782,              0.0013782
                    107,                 3.0114,                 2.0614,                 1.0836,                0.10625,                 0.1921,                0.08365,                 0.0261,                 3.4005,                 2.2165,                  1.123,              0.0013754,              0.0013754,              0.0013754
                    108,                 3.1536,                 2.0456,                 1.1114,                0.13638,                0.40204,                0.14473,                0.04548,                 3.0358,                 1.9863,                 1.0611,              0.0013727,              0.0013727,              0.0013727
                    109,                 2.5577,                 1.9242,                0.97972,                0.13638,                0.40204,                0.14473,                0.04548,                 3.0358,                 1.9863,                 1.0611,              0.0013699,              0.0013699,              0.0013699
                    110,                 4.5849,                 2.4257,                 1.1456,                0.15602,                0.44036,                0.16316,                0.05316,                 2.8818,                 1.9833,                 1.0449,              0.0013672,              0.0013672,              0.0013672
                    111,                  3.206,                 2.2021,                 1.0643,                0.15602,                0.44036,                0.16316,                0.05316,                 2.8818,                 1.9833,                 1.0449,              0.0013644,              0.0013644,              0.0013644
                    112,                 3.5077,                 3.0627,                 1.3615,                0.15276,                 0.3994,                0.15521,                0.05036,                 2.9552,                 1.9891,                  1.055,              0.0013617,              0.0013617,              0.0013617
                    113,                 2.8225,                 1.9835,                 1.1131,                0.15276,                 0.3994,                0.15521,                0.05036,                 2.9552,                 1.9891,                  1.055,              0.0013589,              0.0013589,              0.0013589
                    114,                 4.0663,                 2.0325,                 1.0919,                0.15965,                0.35783,                0.15167,                0.05151,                 2.8856,                 1.9978,                 1.0363,              0.0013562,              0.0013562,              0.0013562
                    115,                 3.2168,                 2.0426,                 1.0777,                0.15965,                0.35783,                0.15167,                0.05151,                 2.8856,                 1.9978,                 1.0363,              0.0013534,              0.0013534,              0.0013534
                    116,                 3.0943,                 1.8988,                 1.0408,                0.12081,                0.25922,                0.12614,                 0.0401,                 2.9479,                  2.284,                 1.0455,              0.0013507,              0.0013507,              0.0013507
                    117,                 2.7016,                 1.8544,                 1.0633,                0.12081,                0.25922,                0.12614,                 0.0401,                 2.9479,                  2.284,                 1.0455,              0.0013479,              0.0013479,              0.0013479
                    118,                 3.0863,                 2.0203,                 1.1013,                0.05982,                0.19227,                0.05201,                0.01863,                  3.023,                 2.5469,                 1.0666,              0.0013452,              0.0013452,              0.0013452
                    119,                 2.9315,                 1.9443,                  1.043,                0.05725,                 0.3103,                0.06056,                0.01875,                  3.023,                 2.5469,                 1.0666,              0.0013424,              0.0013424,              0.0013424
                    120,                 3.4318,                 1.9598,                 1.0714,                0.04258,                0.24251,                0.03708,                0.01279,                 2.9952,                 2.8312,                 1.0786,              0.0013397,              0.0013397,              0.0013397
                    121,                   3.08,                 2.3627,                 1.1144,                0.04677,                0.20446,                0.04171,                0.01462,                 2.9952,                 2.8312,                 1.0786,              0.0013369,              0.0013369,              0.0013369
                    122,                 3.0199,                   1.99,                 1.1761,                0.03081,                0.09376,                0.02046,                 0.0086,                  3.053,                 3.1124,                 1.0964,              0.0013342,              0.0013342,              0.0013342
                    123,                 2.7214,                 1.8282,                 1.0923,                0.02667,                0.11527,                0.01726,                0.00685,                  3.053,                 3.1124,                 1.0964,              0.0013314,              0.0013314,              0.0013314
                    124,                 3.6182,                 2.2775,                 1.0088,                0.06404,                 0.2221,                0.05424,                0.01892,                  3.032,                 2.5579,                 1.0725,              0.0013287,              0.0013287,              0.0013287
                    125,                 3.4416,                 1.9649,                 1.0735,                0.06404,                 0.2221,                0.05424,                0.01892,                  3.032,                 2.5579,                 1.0725,              0.0013259,              0.0013259,              0.0013259
                    126,                 2.9737,                 2.2351,                 1.2819,                0.17916,                0.25751,                0.16125,                0.05558,                 2.9167,                 2.0862,                 1.0262,              0.0013232,              0.0013232,              0.0013232
                    127,                 3.1029,                 2.0347,                 1.0746,                0.17916,                0.25751,                0.16125,                0.05558,                 2.9167,                 2.0862,                 1.0262,              0.0013204,              0.0013204,              0.0013204
                    128,                 2.9367,                 1.7737,                 1.0225,                0.12118,                0.62156,                0.17824,                0.06277,                 2.7752,                 1.9686,                 1.0097,              0.0013177,              0.0013177,              0.0013177
                    129,                 4.0519,                 2.2745,                 1.1748,                0.12118,                0.62156,                0.17824,                0.06277,                 2.7752,                 1.9686,                 1.0097,              0.0013149,              0.0013149,              0.0013149
                    130,                 2.9649,                 2.0191,                 1.1091,                0.14857,                0.35827,                0.14909,                0.04784,                 3.0207,                  1.987,                 1.0457,              0.0013122,              0.0013122,              0.0013122
                    131,                 2.8834,                 1.8707,                 1.0586,                0.14857,                0.35827,                0.14909,                0.04784,                 3.0207,                  1.987,                 1.0457,              0.0013094,              0.0013094,              0.0013094
                    132,                 2.7409,                 1.8605,                 1.1457,                0.15288,                0.24674,                0.14296,                0.04618,                  3.109,                 1.9561,                 1.0622,              0.0013067,              0.0013067,              0.0013067
                    133,                 2.6995,                 1.8336,                 1.0192,                0.15288,                0.24674,                0.14296,                0.04618,                  3.109,                 1.9561,                 1.0622,              0.0013039,              0.0013039,              0.0013039
